batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
0,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
1,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
2,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
3,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
4,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
5,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
6,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
7,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
8,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
9,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
10,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
11,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
12,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
13,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
14,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
15,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
16,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
17,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
18,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
19,0.9897959183673469,0.9770925110132158,0.8517441860465116,0.8891089108910891,0.9256619144602851,0.9630044843049327,0.9363256784968684,0.9163424124513618,0.9004106776180698,0.9425173439048563
