batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
0,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
1,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
2,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
3,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
4,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
5,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
6,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
7,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
8,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
9,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
10,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
11,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
12,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
13,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
14,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
15,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
16,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
17,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
18,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
19,0.9938775510204082,0.9885462555066079,0.935077519379845,0.903960396039604,0.9541751527494908,0.9304932735426009,0.9352818371607515,0.9357976653696498,0.8490759753593429,0.9256689791873142
