dataset,method,seed,batch,test_accuracy,generation_loss,pseudo_precision,pseudo_coverage,initial_pseudo_precision,cluster_precision,semantic_precision,classifier_cluster_agreement,semantic_shift,distribution_tv,parameter_change,replay_loss,worst_loss,sharpness_gap,flat_width,projected_gradient_fraction,update_norm,subspace_rank,accepted_count,batch_seconds
mnist,sdsl_full,2,9,0.7474,0.8591291725635528,0.6953125,1.0,0.73046875,0.484375,0.4921875,0.6484375,0.08942782878875732,0.0,0.01193081793150318,0.8063988655805587,3.622421991825104,2.816023126244545,0.19041623100638388,0.7639984908257015,0.002458497870247811,8,256,4.620742333000003
mnist,sdsl_full,2,10,0.7486,0.8251754999160766,0.62109375,1.0,0.65234375,0.390625,0.3984375,0.6171875,0.09394805878400803,0.62890625,0.012348572500634801,0.8152088224887848,4.236830931901932,3.421622109413147,0.2208573542535305,0.7842028480185022,0.002500000048894435,8,256,4.594890458000002
mnist,sdsl_full,2,11,0.7756,0.8127749055624008,0.7734375,1.0,0.79296875,0.6953125,0.69921875,0.828125,0.07956291735172272,0.62109375,0.011615946998235822,0.7295720756053925,3.4974111676216126,2.76783909201622,0.1817220002412796,0.810218058003138,0.002472152200061828,8,256,4.613844540999999
mnist,sdsl_full,2,12,0.7455,0.7420027941465378,0.7109375,1.0,0.7421875,0.57421875,0.55078125,0.66796875,0.08066204190254211,0.62109375,0.01123199136010111,0.7441480189561844,5.6332743763923645,4.88912635743618,0.24686680883169174,0.8087155381346107,0.002500000107102096,8,256,4.617421083000011
mnist,sdsl_full,2,13,0.7853,0.7393912971019745,0.66015625,1.0,0.68359375,0.55859375,0.56640625,0.77734375,0.09148000180721283,0.625,0.011020734268847603,0.7091562539339066,3.5735533267259596,2.864397072792053,0.2021113932132721,0.8092398139300556,0.0024780805339105426,8,256,4.628293542000009
mnist,sdsl_full,2,14,0.7951,0.7159982711076737,0.79296875,1.0,0.8046875,0.671875,0.66015625,0.76953125,0.10454259812831879,0.625,0.011346585241455112,0.6454249054193497,3.8334863990545274,3.1880614936351774,0.19297638293355704,0.8132447973535049,0.0024952264851890505,8,256,4.629422667
mnist,sdsl_full,2,15,0.7987,0.6712600082159043,0.796875,1.0,0.82421875,0.6796875,0.6875,0.76953125,0.10050258785486221,0.625,0.010030709955457918,0.6255579352378845,3.9150306433439255,3.289472708106041,0.19910294450819493,0.8108965260688787,0.0024931785999797286,8,256,4.619228124999992
mnist,sdsl_full,2,16,0.815,0.6295900702476501,0.734375,1.0,0.76171875,0.515625,0.515625,0.6484375,0.08633945882320404,0.625,0.010598777329478034,0.6226484149694442,4.517481744289398,3.8948333293199537,0.21186397820711136,0.8028780997096533,0.0025000000256113707,8,256,4.6236800419999895
mnist,sdsl_full,2,17,0.7944,0.6650354266166687,0.71484375,1.0,0.7265625,0.61328125,0.609375,0.75,0.10750588029623032,0.62109375,0.009338973928121748,0.6454210460186005,3.4504282474517822,2.805007201433182,0.2038743443787098,0.6453066436800636,0.002500000037252903,8,256,4.641216749999998
mnist,sdsl_full,2,18,0.8194,0.6497599720954895,0.8203125,1.0,0.83984375,0.64453125,0.625,0.765625,0.09142202883958817,0.625,0.009459349141264187,0.5591570198535919,2.3976653546094893,1.8385083347558975,0.13727918229997157,0.6987445923393518,0.002499371697194874,8,256,4.623500665999998
mnist,sdsl_full,2,19,0.8188,0.5882667273283004,0.796875,1.0,0.82421875,0.609375,0.6484375,0.6953125,0.16217175126075745,0.62890625,0.009557872944338536,0.5454588517546654,5.404244923591614,4.858786071836948,0.2100999942049384,0.7797948324212157,0.002493185177445412,8,256,4.6184593339999935
