class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,batch
0.43004587155963303,0.0,0.008917811520848397,0.0,0.00039635354736424893,0.0,0.0,0.0,0.4066265060240964,0.1554858934169279,-1
0.4455275229357798,0.0007844675426554226,0.027958544227524706,0.0,0.036860879904875146,0.0,0.0020232675771370764,0.0004952947003467063,0.3469879518072289,0.1542319749216301,0
0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422289156626506,0.021316614420062698,1
0.5946100917431193,0.0,0.0,0.0,0.0,0.0,0.0,0.022783556215948488,0.377710843373494,0.01567398119122257,2
0.5487385321100917,0.0,0.0,0.0,0.0,0.0,0.0,0.05002476473501734,0.35602409638554217,0.045141065830721,3
0.5326834862385321,0.0,0.0,0.0,0.0,0.0,0.0,0.05448241703813769,0.3542168674698795,0.050156739811912224,4
0.4684633027522936,0.0,0.0,0.0,0.0,0.0,0.0,0.05151064883605745,0.3716867469879518,0.08463949843260188,5
0.5194954128440367,0.0,0.0,0.0,0.0,0.0,0.0,0.05596830113917781,0.30783132530120483,0.10783699059561129,6
0.5229357798165137,0.0009805844283192783,0.0,0.0,0.027744748315497423,0.0,0.0,0.04210004952947004,0.30542168674698794,0.12978056426332288,7
0.46215596330275227,0.015493233967444597,0.00048204386599180526,0.0,0.028537455410225922,0.0,0.0,0.06438831104507181,0.3096385542168675,0.1329153605015674,8
0.43004587155963303,0.02529907825063738,0.00024102193299590263,0.0,0.041617122473246136,0.0,0.0,0.06537890044576523,0.28795180722891567,0.1774294670846395,9
0.33371559633027525,0.08040792312218081,0.0,0.0,0.02497027348394768,0.0,0.0,0.08023774145616643,0.3168674698795181,0.18996865203761756,10
0.33772935779816515,0.12218081976858207,0.0,0.0,0.009908838684106223,0.0,0.0,0.1020307082714215,0.25,0.2231974921630094,11
0.28440366972477066,0.2237693665424593,0.00024102193299590263,0.0,0.011494252873563218,0.0,0.0,0.10104011887072809,0.2674698795180723,0.180564263322884,12
0.34174311926605505,0.1937634830358894,0.001928175463967221,0.0,0.04359889021006738,0.0,0.0,0.11738484398216939,0.25301204819277107,0.11849529780564264,13
0.24713302752293578,0.2135712884879388,0.017112557242709086,0.0,0.07213634562029331,0.0,0.0,0.12184249628528974,0.26867469879518074,0.1573667711598746,14
0.20527522935779816,0.3039811727789763,0.007712701855868884,0.0,0.05747126436781609,0.00041946308724832214,0.0005058168942842691,0.1030212976721149,0.2819277108433735,0.174294670846395,15
0.20756880733944955,0.30888409492057267,0.013979272113762353,0.0,0.05826397146254459,0.004614093959731544,0.0005058168942842691,0.1099554234769688,0.2957831325301205,0.16489028213166143,16
0.22075688073394495,0.21082565208864484,0.03133285128946734,0.0,0.08323424494649227,0.0008389261744966443,0.0020232675771370764,0.12431896978702328,0.21746987951807228,0.2626959247648903,17
0.2511467889908257,0.2802510296136497,0.01928175463967221,0.00034698126301179735,0.0729290527150218,0.0,0.0,0.13174839029222388,0.20301204819277108,0.21128526645768025,18
0.21330275229357798,0.20533437929005688,0.07760906242468064,0.0017349063150589867,0.04875148632580262,0.007550335570469799,0.0025290844714213456,0.09806835066864784,0.23012048192771084,0.30532915360501567,19
