dataset,method,seed,batch,test_accuracy,generation_loss,pseudo_precision,pseudo_coverage,initial_pseudo_precision,cluster_precision,semantic_precision,classifier_cluster_agreement,semantic_shift,distribution_tv,parameter_change,replay_loss,worst_loss,sharpness_gap,flat_width,projected_gradient_fraction,update_norm,subspace_rank,accepted_count,batch_seconds
svhn,sdsl_full,4,-1,0.11743239090350338,2.2953118652105333,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1,0,0.0
svhn,sdsl_full,4,0,0.11370620774431468,2.270560011267662,0.12109375,1.0,0.15234375,0.12890625,0.125,0.546875,0.1599826067686081,0.0,0.013936467920967378,2.208832550048828,2.2108482122421265,0.0020156621932983397,0.004584974415774923,0.20146825557678075,0.0002853076963219792,2,256,13.797266291
svhn,sdsl_full,4,1,0.11958358942839582,2.1933021068573,0.13671875,1.0,0.2109375,0.1015625,0.12109375,0.66015625,0.2411833256483078,0.0,0.026620443914251175,2.162651169300079,2.162730073928833,7.89046287536621e-05,0.010007800441235304,0.3266994396373414,0.0003915955108823255,3,256,13.65477925
svhn,sdsl_full,4,2,0.11674093423478796,2.1564499020576475,0.1328125,1.0,0.13671875,0.14453125,0.125,0.734375,0.21855369210243225,0.62109375,0.01838694449693812,2.1459088206291197,2.151107120513916,0.005198299884796143,0.009145138610620052,0.2835840391781739,0.00041714865365065633,4,256,13.663726582999999
svhn,sdsl_full,4,3,0.1181238475722188,2.1521493911743166,0.15625,1.0,0.1328125,0.14453125,0.15234375,0.7578125,0.24860283732414246,0.0,0.014681785535441081,2.124695670604706,2.1298309206962585,0.005135250091552734,0.01590089708333835,0.4826125377811682,0.0004520290487562306,5,256,13.708036958999998
svhn,sdsl_full,4,4,0.12380915795943455,2.1320421934127807,0.09375,1.0,0.125,0.09375,0.0859375,0.71484375,0.2387278825044632,0.62109375,0.014620971883158515,2.119703382253647,2.1386681139469146,0.018964731693267824,0.02310819791164249,0.5232130205713641,0.0004991280889953487,6,256,16.732945709000006
svhn,sdsl_full,4,5,0.12265673017824216,2.128375267982483,0.12109375,1.0,0.1171875,0.1171875,0.13671875,0.73046875,0.2594074308872223,0.0,0.012604744468013938,2.1126597583293916,2.1362231373786926,0.02356337904930115,0.024084992753341795,0.5354112268380978,0.000504809437552467,7,256,16.631863749999994
svhn,sdsl_full,4,6,0.11674093423478796,2.1156983375549316,0.1015625,1.0,0.10546875,0.1015625,0.10546875,0.76953125,0.24412354826927185,0.625,0.013371462043167321,2.0957057237625123,2.1415763974189757,0.04587067365646362,0.03407240370288491,0.6802480919776108,0.0006878347950987518,8,256,16.713342499999996
svhn,sdsl_full,4,7,0.1205439459127228,2.101932430267334,0.11328125,1.0,0.1171875,0.11328125,0.109375,0.7421875,0.23318037390708923,0.0,0.012543808209006614,2.092853546142578,2.145626628398895,0.05277308225631714,0.036848482629284265,0.697325208141894,0.0006758611998520792,8,256,17.116515333999985
svhn,sdsl_full,4,8,0.12284880147510756,2.101582831144333,0.07421875,1.0,0.0859375,0.08203125,0.078125,0.6953125,0.25383642315864563,0.62890625,0.012496462269916004,2.0739038050174714,2.1217249751091005,0.04782117009162903,0.03714356059208512,0.6782402854777683,0.000789530761539936,8,256,17.595409166999985
