class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,batch
0.7234693877551021,0.9515418502202643,0.31589147286821706,0.4643564356435644,0.9256619144602851,0.34080717488789236,0.1409185803757829,0.6313229571984436,0.364476386036961,0.13974231912784935,-1
0.8193877551020409,0.9656387665198238,0.5290697674418605,0.8425742574257425,0.6568228105906314,0.16143497757847533,0.31419624217118997,0.7928015564202334,0.6899383983572895,0.41129831516352827,0
0.8367346938775511,0.9726872246696036,0.4748062015503876,0.7772277227722773,0.6955193482688391,0.3329596412556054,0.23382045929018788,0.7869649805447471,0.7084188911704312,0.489593657086224,1
0.8275510204081633,0.9656387665198238,0.5339147286821705,0.8861386138613861,0.7230142566191446,0.11659192825112108,0.2630480167014614,0.8122568093385214,0.7669404517453798,0.5629335976214074,2
0.6816326530612244,0.9665198237885463,0.5271317829457365,0.9326732673267327,0.7525458248472505,0.0,0.4290187891440501,0.8404669260700389,0.7915811088295688,0.5817641228939544,3
0.6551020408163265,0.9682819383259912,0.312984496124031,0.9435643564356435,0.730142566191446,0.0,0.46555323590814196,0.8346303501945526,0.8921971252566735,0.6769078295341923,4
0.7428571428571429,0.9814977973568282,0.3071705426356589,0.9178217821782179,0.8136456211812627,0.0,0.3684759916492693,0.8657587548638133,0.8254620123203286,0.5966303270564915,5
0.8061224489795918,0.9621145374449339,0.42344961240310075,0.9356435643564357,0.8482688391038696,0.0,0.2755741127348643,0.8608949416342413,0.8624229979466119,0.6055500495540139,6
0.813265306122449,0.9709251101321585,0.6569767441860465,0.8940594059405941,0.7861507128309573,0.07286995515695067,0.558455114822547,0.8813229571984436,0.8501026694045175,0.5857284440039643,7
0.5785714285714286,0.960352422907489,0.25193798449612403,0.9336633663366337,0.4979633401221996,0.16928251121076232,0.5323590814196242,0.9173151750972762,0.6427104722792608,0.39345887016848363,8
0.7959183673469388,0.960352422907489,0.7093023255813954,0.8871287128712871,0.7780040733197556,0.1109865470852018,0.6450939457202505,0.9027237354085603,0.8788501026694046,0.7046580773042617,9
0.7153061224489796,0.9665198237885463,0.6298449612403101,0.8712871287128713,0.8217922606924644,0.18161434977578475,0.6638830897703549,0.8910505836575876,0.8706365503080082,0.7819623389494549,10
0.8510204081632653,0.9674008810572687,0.7596899224806202,0.7029702970297029,0.7505091649694501,0.4663677130044843,0.6910229645093946,0.8998054474708171,0.8449691991786448,0.7601585728444004,11
0.8071428571428572,0.9797356828193833,0.5397286821705426,0.898019801980198,0.8391038696537678,0.11995515695067265,0.605427974947808,0.8881322957198443,0.8901437371663244,0.7898909811694748,12
0.7479591836734694,0.9682819383259912,0.7141472868217055,0.8871287128712871,0.7841140529531568,0.3710762331838565,0.7776617954070981,0.8988326848249028,0.8726899383983573,0.7611496531219029,13
0.8071428571428572,0.9621145374449339,0.688953488372093,0.8950495049504951,0.7912423625254582,0.29035874439461884,0.8100208768267223,0.8900778210116731,0.9127310061601642,0.8295341922695738,14
0.886734693877551,0.9550660792951542,0.7722868217054264,0.8168316831683168,0.8197556008146639,0.5145739910313901,0.6179540709812108,0.9163424124513618,0.8737166324435318,0.7561942517343905,15
0.8397959183673469,0.9665198237885463,0.7819767441860465,0.8475247524752475,0.8126272912423625,0.40582959641255606,0.7745302713987474,0.9046692607003891,0.8829568788501027,0.867195242814668,16
0.8510204081632653,0.9533039647577093,0.7238372093023255,0.9376237623762376,0.8177189409368636,0.3307174887892377,0.6555323590814196,0.9017509727626459,0.8613963039014374,0.8344895936570862,17
0.8765306122448979,0.9709251101321585,0.748062015503876,0.9237623762376238,0.769857433808554,0.37331838565022424,0.8580375782881002,0.8929961089494164,0.8870636550308009,0.8275520317145689,18
0.8928571428571429,0.9753303964757709,0.6569767441860465,0.8910891089108911,0.7953156822810591,0.4103139013452915,0.8475991649269311,0.9027237354085603,0.9219712525667351,0.8354806739345887,19
