dataset,method,seed,batch,test_accuracy,generation_loss,pseudo_precision,pseudo_coverage,initial_pseudo_precision,cluster_precision,semantic_precision,classifier_cluster_agreement,semantic_shift,distribution_tv,parameter_change,replay_loss,worst_loss,sharpness_gap,flat_width,projected_gradient_fraction,update_norm,subspace_rank,accepted_count,batch_seconds
mnist,sdsl_full,1,9,0.7427,0.8995149880647659,0.7578125,1.0,0.80859375,0.46484375,0.47265625,0.55078125,0.06449539959430695,0.0,0.010988922414796178,0.842290636897087,3.3928297460079193,2.550539109110832,0.18488349877297877,0.7803401725139897,0.0024354996217880397,8,256,4.629937249999998
mnist,sdsl_full,1,10,0.758,0.8272217065095901,0.65625,1.0,0.6953125,0.48828125,0.5,0.66015625,0.08523792028427124,0.62890625,0.012621966680037764,0.8193937480449677,3.348086380958557,2.5286926329135895,0.18238762840628625,0.7878120472240009,0.0025000000721774997,8,256,4.615157666999998
mnist,sdsl_full,1,11,0.7632,0.8156017333269119,0.87109375,1.0,0.875,0.65234375,0.64453125,0.6953125,0.08529199659824371,0.62109375,0.011878482801538534,0.7211677610874176,2.970848649740219,2.2496808886528017,0.20567786656320095,0.699384392563729,0.0025000000605359674,8,256,4.615122416999995
mnist,sdsl_full,1,12,0.7626,0.7207871526479721,0.69140625,1.0,0.7265625,0.484375,0.5078125,0.640625,0.07590428739786148,0.62109375,0.01203552790963259,0.7272911906242371,3.5083168715238573,2.78102568089962,0.15465880017727612,0.7409342950708395,0.002435621962649748,8,256,4.644701292000001
mnist,sdsl_full,1,13,0.7895,0.7539182126522064,0.59765625,1.0,0.59375,0.49609375,0.515625,0.6328125,0.10423090308904648,0.625,0.009633131323158278,0.6948377966880799,1.8156556457281112,1.1208178490400313,0.11697069313377143,0.729918695493554,0.002381621702807024,8,256,4.659172959000003
mnist,sdsl_full,1,14,0.7953,0.704961770772934,0.76953125,1.0,0.8046875,0.58984375,0.578125,0.703125,0.10453678667545319,0.625,0.010698499412063708,0.6452951401472091,3.3646507233381273,2.719355583190918,0.18428849773481487,0.7158572381799222,0.0024803483742289246,8,256,4.607678000000007
mnist,sdsl_full,1,15,0.8007,0.6568574070930481,0.7265625,1.0,0.7421875,0.6328125,0.6171875,0.796875,0.10873514413833618,0.625,0.010417068250757342,0.616581030189991,3.675247225165367,3.058666194975376,0.22005785033106803,0.7030992507777453,0.0025000001420266925,8,256,4.621786791999995
mnist,sdsl_full,1,16,0.8236,0.6259827107191086,0.76953125,1.0,0.7890625,0.609375,0.59765625,0.75,0.0850202888250351,0.625,0.009607036770243176,0.6151137694716453,4.269511204957962,3.6543974354863167,0.22004328593611716,0.7738384997820891,0.0025000001303851606,8,256,4.6156822079999955
mnist,sdsl_full,1,17,0.8303,0.6151634305715561,0.703125,1.0,0.72265625,0.59375,0.58203125,0.6953125,0.10535136610269547,0.62109375,0.009698341134921955,0.5978511020541191,4.207772916555404,3.6099218145012855,0.2199582915753126,0.7741925189402937,0.002500000048894435,8,256,4.674460500000009
mnist,sdsl_full,1,18,0.8356,0.5916619211435318,0.83203125,1.0,0.83984375,0.6953125,0.6953125,0.80078125,0.12107615172863007,0.625,0.01082679543886271,0.5221898958086968,4.734124174714088,4.2119342789053915,0.20647188350558282,0.7649912219416035,0.002500000013969839,8,256,4.704279791999994
mnist,sdsl_full,1,19,0.8368,0.5380837604403496,0.80078125,1.0,0.78125,0.6796875,0.703125,0.71875,0.11494708061218262,0.62890625,0.009749939378673033,0.539239439368248,4.738334918022156,4.199095478653907,0.24593780562281609,0.7377430594971528,0.002500000095460564,8,256,4.632126124999999
