dataset,method,seed,batch,test_accuracy,generation_loss,pseudo_precision,pseudo_coverage,initial_pseudo_precision,cluster_precision,semantic_precision,classifier_cluster_agreement,semantic_shift,distribution_tv,parameter_change,replay_loss,worst_loss,sharpness_gap,flat_width,projected_gradient_fraction,update_norm,subspace_rank,accepted_count,batch_seconds
svhn,sdsl_full,3,-1,0.13867547633681623,2.2985086679458617,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1,0,0.0
svhn,sdsl_full,3,0,0.1092501536570375,2.2616148740053177,0.12890625,1.0,0.1328125,0.125,0.1328125,0.61328125,0.2014937847852707,0.0,0.01662693585120833,2.2023981332778932,2.201696586608887,-0.0007015466690063477,0.004952826432418078,0.220421022960471,0.0002923005689808633,2,256,12.708209624999999
svhn,sdsl_full,3,1,0.09376920712968655,2.1875866770744326,0.19921875,1.0,0.19921875,0.1953125,0.19140625,0.7109375,0.2163403034210205,0.0,0.025502670318656998,2.151957321166992,2.1545992612838747,0.0026419401168823243,0.00904724290012382,0.3584168030774997,0.00031492695343331433,3,256,12.643343000000002
svhn,sdsl_full,3,2,0.09711124769514444,2.150216042995453,0.12109375,1.0,0.0859375,0.1328125,0.125,0.64453125,0.20850543677806854,0.62109375,0.01946461746686128,2.134564387798309,2.139080858230591,0.004516470432281494,0.013829066953621804,0.40456037691038943,0.0004155206959694624,4,256,12.606433708000004
svhn,sdsl_full,3,3,0.10844345421020282,2.135820668935776,0.13671875,1.0,0.1015625,0.1328125,0.13671875,0.66796875,0.22506824135780334,0.0,0.016891908598276738,2.123221731185913,2.1348247051239015,0.011602973937988282,0.01748143476434052,0.44526953868733915,0.000494309356145095,5,256,12.547397208
svhn,sdsl_full,3,4,0.10417947141979103,2.118904948234558,0.125,1.0,0.1328125,0.1171875,0.1171875,0.65625,0.16665557026863098,0.62109375,0.016115329735013506,2.100655037164688,2.117817485332489,0.017162448167800902,0.022560269734822214,0.48034923589685496,0.0006308636220637709,6,256,12.626400750000002
svhn,sdsl_full,3,5,0.11032575291948371,2.106994831562042,0.12109375,1.0,0.13671875,0.109375,0.11328125,0.7578125,0.20730285346508026,0.0,0.014474273024913241,2.084023904800415,2.146378147602081,0.06235424280166626,0.04051671591587365,0.6604660255612267,0.0008324366077431478,7,256,12.607752792
svhn,sdsl_full,3,6,0.1216579594345421,2.0859530568122864,0.1484375,1.0,0.125,0.140625,0.15234375,0.703125,0.16819477081298828,0.625,0.014696713161553368,2.074201077222824,2.136801540851593,0.06260046362876892,0.04142154967412352,0.7315076272302903,0.0007346434809733182,8,256,12.564099208000002
svhn,sdsl_full,3,7,0.13176090964966194,2.0799713730812073,0.125,1.0,0.09375,0.12890625,0.12109375,0.60546875,0.197480246424675,0.0,0.012895116932599876,2.0600914895534514,2.212003481388092,0.1519119918346405,0.06407245267182589,0.7441639355366798,0.0009225450776284561,8,256,12.540556207999998
svhn,sdsl_full,3,8,0.14628149969268592,2.0666362226009367,0.07421875,1.0,0.0703125,0.0859375,0.078125,0.74609375,0.18349424004554749,0.62890625,0.01352584297146112,2.041658192873001,2.2280218839645385,0.18636369109153747,0.07365537453442812,0.774696141947285,0.0009456591884372756,8,256,12.489367833000003
svhn,sdsl_full,3,9,0.15461739397664412,2.0390111446380614,0.09765625,1.0,0.09765625,0.1171875,0.09765625,0.68359375,0.18816199898719788,0.0,0.013793239314961684,2.013458251953125,2.283170187473297,0.26971193552017214,0.0866395903751254,0.7371813506504137,0.0013340809964574873,8,256,12.657669042000009
svhn,sdsl_full,3,10,0.14789489858635527,2.02344069480896,0.21875,1.0,0.21875,0.20703125,0.20703125,0.7109375,0.16163092851638794,0.62890625,0.011340523795085286,1.9957787692546844,2.272937762737274,0.2771589934825897,0.09186279010027647,0.7447442122509106,0.0011719960340997205,8,256,12.514672415999996
svhn,sdsl_full,3,11,0.15588506453595574,2.000873917341232,0.171875,1.0,0.1875,0.16796875,0.171875,0.73828125,0.16824522614479065,0.62109375,0.012415789673228053,1.9881533324718474,2.3543011367321016,0.3661478042602539,0.10056304363533855,0.7280755540503616,0.001642580865882337,8,256,12.585058874999987
svhn,sdsl_full,3,12,0.1702519975414874,1.9926905751228332,0.1484375,1.0,0.15234375,0.15625,0.1484375,0.74609375,0.13962939381599426,0.62109375,0.011235989839025134,1.9699501276016236,2.446745377779007,0.47679525017738345,0.11705598812550307,0.6954597792674894,0.0016590906481724233,8,256,12.499554125000003
svhn,sdsl_full,3,13,0.16571911493546404,1.9829780757427216,0.15234375,1.0,0.171875,0.16015625,0.16796875,0.74609375,0.11617859452962875,0.625,0.012617409307070487,1.9541392922401428,2.384113049507141,0.42997375726699827,0.11096269730478525,0.6328018014185584,0.0020017395552713426,8,256,12.498691916000013
svhn,sdsl_full,3,14,0.18534880147510757,1.9643116176128388,0.18359375,1.0,0.1875,0.171875,0.1640625,0.734375,0.16562728583812714,0.625,0.011795233566629551,1.9394513726234437,2.6355965614318846,0.6961451888084411,0.14677666388452054,0.6624790228584273,0.002003013429930434,8,256,12.534999958000014
svhn,sdsl_full,3,15,0.17501536570374923,1.9451729595661162,0.20703125,1.0,0.15234375,0.2265625,0.203125,0.66796875,0.12812769412994385,0.625,0.01120541619348873,1.9178331434726714,2.753059148788452,0.8352260053157806,0.16043387912213802,0.6237685291995876,0.002307850768556818,8,256,12.514941499999992
svhn,sdsl_full,3,16,0.22426244622003688,1.936453676223755,0.21484375,1.0,0.25,0.20703125,0.203125,0.71484375,0.1313147246837616,0.625,0.011967858120989128,1.9109696805477143,2.8708274602890014,0.9598577797412873,0.17788105942308902,0.6195359798457166,0.002198011876316741,8,256,12.525900458999985
