class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,batch
0.5316326530612245,0.9744493392070485,0.2800387596899225,0.5851485148514851,0.7983706720977597,0.31614349775784756,0.6263048016701461,0.7636186770428015,0.5308008213552361,0.11793855302279485,-1
0.7918367346938775,0.9656387665198238,0.5532945736434108,0.7930693069306931,0.7556008146639511,0.02914798206278027,0.5803757828810021,0.7169260700389105,0.2813141683778234,0.24281466798810702,0
0.7948979591836735,0.9656387665198238,0.4583333333333333,0.8574257425742574,0.774949083503055,0.01233183856502242,0.6482254697286013,0.7509727626459144,0.31519507186858314,0.2943508424182359,1
0.8510204081632653,0.9647577092511013,0.5184108527131783,0.8128712871287128,0.7820773930753564,0.002242152466367713,0.569937369519833,0.7928015564202334,0.25256673511293637,0.40237859266600595,2
0.9030612244897959,0.9682819383259912,0.3846899224806202,0.7178217821782178,0.7423625254582484,0.0,0.6148225469728601,0.7062256809338522,0.1601642710472279,0.3607532210109019,3
0.7642857142857142,0.9700440528634361,0.38953488372093026,0.8910891089108911,0.824847250509165,0.0,0.7025052192066806,0.877431906614786,0.4548254620123203,0.37066402378592667,4
0.8448979591836735,0.9647577092511013,0.45251937984496127,0.8881188118811881,0.8778004073319755,0.0,0.6544885177453027,0.8025291828793775,0.5390143737166324,0.2814667988107037,5
0.8122448979591836,0.9436123348017621,0.6114341085271318,0.8524752475247525,0.8788187372708758,0.0,0.755741127348643,0.7392996108949417,0.660164271047228,0.37661050545094155,6
0.7479591836734694,0.9700440528634361,0.7063953488372093,0.8574257425742574,0.8187372708757638,0.06053811659192825,0.8716075156576201,0.8891050583657587,0.5728952772073922,0.41427155599603566,7
0.8040816326530612,0.9770925110132158,0.6317829457364341,0.7900990099009901,0.8024439918533605,0.1468609865470852,0.8987473903966597,0.857976653696498,0.6324435318275154,0.4975222993062438,8
0.7918367346938775,0.9788546255506608,0.6782945736434108,0.8574257425742574,0.8004073319755601,0.0773542600896861,0.8747390396659708,0.8463035019455253,0.7494866529774127,0.6749256689791873,9
0.7397959183673469,0.9832599118942731,0.6075581395348837,0.8831683168316832,0.725050916496945,0.18497757847533633,0.8329853862212944,0.8618677042801557,0.8685831622176592,0.8057482656095144,10
0.7836734693877551,0.9762114537444934,0.8478682170542635,0.900990099009901,0.7780040733197556,0.07511210762331838,0.8643006263048016,0.8570038910505836,0.7453798767967146,0.6987115956392468,11
0.8775510204081632,0.9823788546255506,0.6753875968992248,0.9366336633663367,0.8167006109979633,0.005605381165919282,0.7891440501043842,0.9075875486381323,0.7885010266940452,0.7373637264618434,12
0.8255102040816327,0.9665198237885463,0.7228682170542635,0.9306930693069307,0.8788187372708758,0.15695067264573992,0.8413361169102297,0.8959143968871596,0.8326488706365504,0.755203171456888,13
0.8785714285714286,0.9770925110132158,0.752906976744186,0.9207920792079208,0.8207739307535642,0.19506726457399104,0.872651356993737,0.9007782101167315,0.8254620123203286,0.7234886025768087,14
0.9091836734693878,0.9806167400881057,0.7858527131782945,0.8712871287128713,0.8441955193482689,0.41816143497757846,0.8235908141962421,0.8803501945525292,0.7833675564681725,0.647175421209118,15
0.8540816326530613,0.9797356828193833,0.7461240310077519,0.907920792079208,0.8126272912423625,0.36771300448430494,0.8883089770354906,0.8764591439688716,0.8921971252566735,0.8453914767096135,16
0.8040816326530612,0.9629955947136564,0.8817829457364341,0.9,0.8472505091649695,0.3688340807174888,0.9175365344467641,0.8715953307392996,0.8593429158110883,0.8225966303270565,17
0.8693877551020408,0.9779735682819384,0.8062015503875969,0.9227722772277228,0.8818737270875764,0.3901345291479821,0.9133611691022965,0.8745136186770428,0.8767967145790554,0.7809712586719524,18
0.8581632653061224,0.9823788546255506,0.9127906976744186,0.8158415841584158,0.8839103869653768,0.570627802690583,0.9279749478079332,0.9241245136186771,0.7772073921971252,0.6669970267591675,19
