class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,batch
0.1651376146788991,0.17670131398313393,0.00048204386599180526,0.030881332408049966,0.10384462940943322,0.11703020134228188,0.05361659079413252,0.03566121842496285,0.2993975903614458,0.12664576802507838,-1
0.1978211009174312,0.07864287115120612,0.07206555796577488,0.12456627342123526,0.049147839873166864,0.16652684563758388,0.048558421851289835,0.337295690936107,0.13012048192771083,0.03197492163009404,0
0.22993119266055045,0.08903706609139046,0.0,0.20263705759888967,0.01109789932619897,0.08431208053691275,0.048052604957005564,0.40564635958395245,0.06325301204819277,0.00438871473354232,1
0.14105504587155962,0.07491665032359286,0.0,0.2109646079111728,0.022988505747126436,0.08976510067114093,0.11482043500252909,0.4006934125804854,0.06927710843373494,0.00438871473354232,2
0.12327981651376146,0.04981368895861934,0.0,0.24913254684247052,0.13515655965120887,0.07466442953020135,0.07789580171977745,0.3392768697374938,0.02469879518072289,0.05893416927899686,3
0.13876146788990826,0.026279662678956657,0.0,0.2678695350451076,0.09116131589377725,0.050335570469798654,0.16793120890237734,0.33580980683506684,0.07289156626506024,0.016927899686520375,4
0.16857798165137614,0.050402039615610905,0.0,0.26995142262317834,0.10463733650416171,0.05201342281879195,0.17450682852807284,0.2981674096087172,0.0855421686746988,0.005015673981191223,5
0.2161697247706422,0.06256128652676995,0.0,0.26891047883414293,0.14110186286167262,0.07172818791946309,0.06676783004552352,0.3051015354135711,0.08373493975903615,0.014420062695924765,6
0.25229357798165136,0.03941949401843499,0.0,0.3247744621790423,0.05112960760998811,0.12835570469798657,0.08750632271117856,0.26300148588410105,0.10120481927710843,0.0,7
0.34977064220183485,0.11786624828397725,0.00024102193299590263,0.2782789729354615,0.04201347602061038,0.09857382550335571,0.041982802225594334,0.2902426944031699,0.0572289156626506,0.0,8
0.2631880733944954,0.09001765051970975,0.0,0.29840388619014574,0.0364645263575109,0.13758389261744966,0.13050075872534142,0.2971768202080238,0.04156626506024096,0.0,9
0.24139908256880735,0.09570504020396156,0.0,0.2630117973629424,0.015457788347205707,0.17114093959731544,0.10875063227111785,0.3531451213472016,0.06445783132530121,0.0,10
0.2706422018348624,0.08923318297705432,0.00048204386599180526,0.24392782789729356,0.006341656757827983,0.19966442953020133,0.0834597875569044,0.370975730559683,0.0783132530120482,0.0,11
0.2849770642201835,0.0827613257501471,0.001205109664979513,0.2595419847328244,0.00039635354736424893,0.21518456375838926,0.07890743550834597,0.3333333333333333,0.0927710843373494,0.0,12
0.30103211009174313,0.13826240439301823,0.004820438659918052,0.238029146426093,0.025762980578676178,0.14429530201342283,0.16337885685381892,0.2684497275879148,0.11144578313253012,0.0,13
0.2769495412844037,0.1641498333006472,0.010363943118823812,0.21200555170020818,0.016646848989298454,0.21476510067114093,0.09610520991401113,0.30411094601287764,0.11746987951807229,0.0,14
0.3165137614678899,0.2114140027456364,0.024343215232586167,0.16273421235253296,0.009512485136741973,0.24328859060402686,0.07840161861406171,0.3516592372461615,0.07650602409638554,0.0,15
0.3216743119266055,0.23788978231025693,0.014220294046758255,0.1856349757113116,0.0047562425683709865,0.22525167785234898,0.0834597875569044,0.3179791976225854,0.11265060240963855,0.0,16
0.23853211009174313,0.17885859972543636,0.016871535309713182,0.21200555170020818,0.0023781212841854932,0.30201342281879195,0.09155285786545271,0.3610698365527489,0.0927710843373494,0.0,17
0.19495412844036697,0.1547362227887821,0.056158110388045315,0.1842470506592644,0.0027744748315497426,0.3263422818791946,0.125948406676783,0.3481921743437345,0.10120481927710843,0.0,18
0.27006880733944955,0.24926456167876054,0.044589057604241984,0.18043025676613464,0.051525961157352355,0.27307046979865773,0.12190187152250885,0.39029222387320456,0.031927710843373494,0.0,19
