class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,batch
0.5530612244897959,0.9726872246696036,0.4273255813953488,0.5613861386138614,0.8167006109979633,0.5852017937219731,0.5417536534446764,0.8570038910505836,0.5,0.5381565906838454,-1
0.7744897959183673,0.9700440528634361,0.48255813953488375,0.7702970297029703,0.7617107942973523,0.4282511210762332,0.5626304801670147,0.8239299610894941,0.3737166324435318,0.5431119920713577,0
0.763265306122449,0.973568281938326,0.561046511627907,0.7217821782178218,0.7057026476578412,0.4876681614349776,0.6231732776617954,0.8365758754863813,0.28234086242299794,0.5113974231912785,1
0.7724489795918368,0.9832599118942731,0.561046511627907,0.6584158415841584,0.7006109979633401,0.5347533632286996,0.6962421711899791,0.8151750972762646,0.46919917864476385,0.6491575817641229,2
0.726530612244898,0.9814977973568282,0.5823643410852714,0.6742574257425743,0.7790224032586558,0.5179372197309418,0.662839248434238,0.8628404669260701,0.4753593429158111,0.5222993062438057,3
0.7826530612244897,0.9779735682819384,0.6395348837209303,0.7821782178217822,0.7892057026476579,0.36771300448430494,0.7098121085594989,0.8424124513618677,0.4928131416837782,0.6481665014866204,4
0.7908163265306123,0.9718061674008811,0.4680232558139535,0.8405940594059406,0.8228105906313645,0.3598654708520179,0.6325678496868476,0.8599221789883269,0.6919917864476386,0.6184340931615461,5
0.6459183673469387,0.9841409691629956,0.5251937984496124,0.8128712871287128,0.7922606924643585,0.4080717488789238,0.8392484342379958,0.8540856031128404,0.6427104722792608,0.6541129831516352,6
0.7040816326530612,0.9841409691629956,0.5707364341085271,0.7831683168316832,0.7647657841140529,0.460762331838565,0.8643006263048016,0.8715953307392996,0.7125256673511293,0.6372646184340932,7
0.7663265306122449,0.9841409691629956,0.6395348837209303,0.7415841584158416,0.7352342158859471,0.5123318385650224,0.8716075156576201,0.9017509727626459,0.7484599589322382,0.6333002973240832,8
0.7765306122448979,0.9647577092511013,0.4622093023255814,0.7851485148514852,0.7382892057026477,0.4327354260089686,0.7129436325678496,0.9066147859922179,0.8675564681724846,0.800792864222002,9
0.763265306122449,0.9806167400881057,0.6153100775193798,0.8297029702970297,0.8197556008146639,0.4517937219730942,0.8277661795407099,0.8346303501945526,0.8583162217659137,0.8225966303270565,10
0.8336734693877551,0.9814977973568282,0.750968992248062,0.7861386138613862,0.7892057026476579,0.5616591928251121,0.7954070981210856,0.8706225680933852,0.688911704312115,0.7195242814667988,11
0.8244897959183674,0.9850220264317181,0.6589147286821705,0.898019801980198,0.7688391038696538,0.36434977578475336,0.8319415448851775,0.8628404669260701,0.7464065708418891,0.7522299306243806,12
0.7755102040816326,0.9850220264317181,0.6821705426356589,0.8316831683168316,0.7209775967413442,0.5526905829596412,0.8768267223382046,0.8628404669260701,0.8583162217659137,0.77601585728444,13
0.7775510204081633,0.9841409691629956,0.7538759689922481,0.7762376237623763,0.7606924643584522,0.6210762331838565,0.8977035490605428,0.8638132295719845,0.8490759753593429,0.7908820614469773,14
0.8448979591836735,0.9850220264317181,0.6967054263565892,0.7554455445544555,0.7718940936863544,0.726457399103139,0.8632567849686847,0.892023346303502,0.8080082135523614,0.7720515361744301,15
0.8459183673469388,0.9859030837004406,0.7044573643410853,0.8633663366336634,0.845213849287169,0.47757847533632286,0.8622129436325678,0.8959143968871596,0.8182751540041068,0.8394449950445986,16
0.8653061224489796,0.9814977973568282,0.812015503875969,0.8603960396039604,0.8706720977596741,0.4192825112107623,0.7536534446764092,0.9241245136186771,0.8388090349075975,0.8057482656095144,17
0.8540816326530613,0.9832599118942731,0.7732558139534884,0.8881188118811881,0.790224032586558,0.45964125560538116,0.8851774530271399,0.8988326848249028,0.8439425051334702,0.8116947472745293,18
0.7591836734693878,0.9832599118942731,0.6589147286821705,0.805940594059406,0.754582484725051,0.6535874439461884,0.9352818371607515,0.8550583657587548,0.9425051334702259,0.8543111992071358,19
