dataset,method,seed,batch,test_accuracy,generation_loss,pseudo_precision,pseudo_coverage,initial_pseudo_precision,cluster_precision,semantic_precision,classifier_cluster_agreement,semantic_shift,distribution_tv,parameter_change,replay_loss,worst_loss,sharpness_gap,flat_width,projected_gradient_fraction,update_norm,subspace_rank,accepted_count,batch_seconds
cifar10,sdsl_full,2,9,0.343,1.5377773463726043,0.39453125,1.0,0.4140625,0.3359375,0.3515625,0.609375,0.1529141664505005,0.0,0.011866654698538858,1.5197724461555482,2.1656548500061037,0.6458824038505554,0.1130520349368453,0.7371063469193843,0.002298689412418753,8,256,6.151134624999997
cifar10,sdsl_full,2,10,0.3495,1.527367466688156,0.24609375,1.0,0.2734375,0.21484375,0.22265625,0.640625,0.11897219717502594,0.62890625,0.011180682481643717,1.4881700098514556,1.8560437858104706,0.3678737759590149,0.08785557923838497,0.6731115902589982,0.002272146541508846,8,256,6.108778999999998
cifar10,sdsl_full,2,11,0.3541,1.5059028029441834,0.32421875,1.0,0.359375,0.22265625,0.2265625,0.6484375,0.12772026658058167,0.62109375,0.010945454010530025,1.4940423905849456,1.9718407690525055,0.4777983784675598,0.10016528572887182,0.7205285311645702,0.002228055236628279,8,256,6.069384624999998
cifar10,sdsl_full,2,12,0.3544,1.5044705867767334,0.33203125,1.0,0.37890625,0.3046875,0.3203125,0.6484375,0.1513582170009613,0.62109375,0.009857756704544642,1.4994019627571107,2.2727462470531465,0.7733442842960357,0.1272897663526237,0.7206152784078819,0.0022394006344256924,8,256,6.149397832999995
cifar10,sdsl_full,2,13,0.3555,1.4908884584903717,0.37109375,1.0,0.37109375,0.28515625,0.31640625,0.7109375,0.13009008765220642,0.625,0.009795474754899709,1.4640722155570984,2.198861116170883,0.7347889006137848,0.1239541994407773,0.6866074630790665,0.002332790184300393,8,256,6.176642417000011
cifar10,sdsl_full,2,14,0.3356,1.4801112413406372,0.39453125,1.0,0.4375,0.359375,0.3515625,0.671875,0.15368011593818665,0.625,0.011148949145514567,1.4832872152328491,2.896302080154419,1.41301486492157,0.18423027973622083,0.6806926824162721,0.002430570969590917,8,256,6.075136208999993
cifar10,sdsl_full,2,15,0.3695,1.4745119333267211,0.3984375,1.0,0.44140625,0.28125,0.31640625,0.53125,0.1556541621685028,0.625,0.010631541361369299,1.440980327129364,2.3878788113594056,0.9468984842300415,0.1261624751612544,0.7540041288254715,0.0023747706320136784,8,256,6.106770999999995
cifar10,sdsl_full,2,16,0.3701,1.4620651185512543,0.234375,1.0,0.2421875,0.22265625,0.24609375,0.71875,0.12286417186260223,0.625,0.01037627118098479,1.4410797834396363,2.392548084259033,0.9514683008193969,0.14053656682372093,0.7548855166989773,0.00227216292405501,8,256,6.2030763329999985
cifar10,sdsl_full,2,17,0.3672,1.4668715178966523,0.3828125,1.0,0.3984375,0.3359375,0.33984375,0.671875,0.1339845210313797,0.62109375,0.01067351311229362,1.424249929189682,2.8598059892654417,1.43555606007576,0.1656863559037447,0.7663092412979544,0.002500000107102096,8,256,6.021728917000004
cifar10,sdsl_full,2,18,0.3766,1.4530937314033507,0.328125,1.0,0.36328125,0.265625,0.30078125,0.73046875,0.1260831356048584,0.625,0.010833524582305595,1.4199947774410249,3.1551351666450502,1.7351403892040254,0.17749778823927045,0.7385735231786617,0.0023235551663674412,8,256,6.1091835
cifar10,sdsl_full,2,19,0.3808,1.4338527262210845,0.41015625,1.0,0.43359375,0.30078125,0.29296875,0.59375,0.12816576659679413,0.62890625,0.010728186211976187,1.3931142270565033,2.217489093542099,0.8243748664855957,0.12885264363139867,0.7029781245617561,0.0024576769210398197,8,256,6.182080459000005
