batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
0,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
1,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
2,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
3,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
4,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
5,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
6,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
7,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
8,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
9,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
10,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
11,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
12,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
13,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
14,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
15,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
16,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
17,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
18,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
19,0.9918367346938776,0.9779735682819384,0.9273255813953488,0.8851485148514852,0.9592668024439919,0.9338565022421524,0.9227557411273486,0.9173151750972762,0.9045174537987679,0.9306243805748265
