method,accuracy_mean,accuracy_std,final_accuracy_mean,final_accuracy_std,precision_mean,precision_std,coverage_mean,coverage_std,centroid_drift_mean,centroid_drift_std,parameter_change_mean,parameter_change_std,lambda,threshold
centroid_ewc,0.9323,0.0045254833995938,0.9323,0.0045254833995938,,,0.0,0.0,0.1182659868244081,0.0009428405955226,0.0,0.0,10,0.85
centroid_ewc,0.9323,0.0045254833995938,0.9323,0.0045254833995938,,,0.0,0.0,0.1182659868244081,0.0009428405955226,0.0,0.0,10,0.9
centroid_ewc,0.9323,0.0045254833995938,0.9323,0.0045254833995938,,,0.0,0.0,0.1182659868244081,0.0009428405955226,0.0,0.0,50,0.85
centroid_ewc,0.9323,0.0045254833995938,0.9323,0.0045254833995938,,,0.0,0.0,0.1182659868244081,0.0009428405955226,0.0,0.0,50,0.9
