dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,naive,2,0.4838,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,naive,2,0.6,1.0,0.00390625,1,255,0.9103387594223022,0.0,0.27452883720397947,0.008472633210160865,0.07841040939092636,0,0,0,3.6655163330000002
mnist,1,naive,2,0.2325,1.0,0.265625,68,188,0.953637421131134,0.0,0.840133336186409,0.013717537977449639,0.03458297345787287,0,0,0,3.7395807920000017
mnist,2,naive,2,0.1421,0.5625,0.0625,16,240,0.9729272723197937,0.62109375,1.053048112988472,0.006120722235920946,0.02834491617977619,0,0,0,3.596297416999999
mnist,3,naive,2,0.1158,0.2631579041481018,0.1484375,38,218,0.9703567624092102,0.0,1.1833073318004608,0.0060655511531929945,0.032858215272426605,0,0,0,3.6308418330000016
mnist,4,naive,2,0.1135,0.07246376574039459,0.5390625,138,118,0.9848051071166992,0.62109375,1.2714080452919005,0.015950129158803696,0.008431902155280113,0,0,0,3.828008541999999
mnist,5,naive,2,0.1135,0.03921568766236305,0.99609375,255,1,0.9919300675392151,0.0,1.2863822132349014,0.016274218869089904,0.003967646305682138,0,0,0,3.6596193339999985
mnist,6,naive,2,0.1135,0.0390625,1.0,256,0,0.9991086721420288,0.625,1.2908461451530457,0.011087511461206815,0.0008260583854280412,0,0,0,3.5316050840000024
mnist,7,naive,2,0.1135,0.0390625,1.0,256,0,0.999516487121582,0.0,1.2930128216743468,0.007632387598679416,0.0004851772973779589,0,0,0,3.54192175
mnist,8,naive,2,0.1135,0.0390625,1.0,256,0,0.9997043609619141,0.62890625,1.2944626927375793,0.005313766415975556,0.0003111471378360875,0,0,0,3.550786000000002
mnist,9,naive,2,0.1135,0.0390625,1.0,256,0,0.9997735023498535,0.0,1.29525645673275,0.003739725214861164,0.00029587538665509783,0,0,0,3.5486465839999966
mnist,10,naive,2,0.1135,0.0390625,1.0,256,0,0.9998123645782471,0.62890625,1.2957361191511154,0.0026605808657528185,0.0002162050222977996,0,0,0,3.5501851659999986
mnist,11,naive,2,0.1135,0.34765625,1.0,256,0,0.9998299479484558,0.62109375,1.2960614800453185,0.001917282338659146,0.00020678553119068965,0,0,0,3.546609791999998
mnist,12,naive,2,0.1135,0.0390625,1.0,256,0,0.9998507499694824,0.62109375,1.2963973492383958,0.0014104457685726911,0.00017358653713017702,0,0,0,3.5455995840000014
mnist,13,naive,2,0.1135,0.0390625,1.0,256,0,0.9998631477355957,0.625,1.2964970648288727,0.0010639879395517532,0.00015734852786408737,0,0,0,3.536265125
mnist,14,naive,2,0.1135,0.0390625,1.0,256,0,0.9998801946640015,0.625,1.2967560052871705,0.0008399000228681532,0.00014737732271896675,0,0,0,3.537772791000002
mnist,15,naive,2,0.1135,0.3515625,1.0,256,0,0.9998743534088135,0.625,1.296639859676361,0.0006967189116870638,0.00015691851513111033,0,0,0,3.531415082999999
mnist,16,naive,2,0.1135,0.0390625,1.0,256,0,0.9998908042907715,0.625,1.2967289507389068,0.0006084791290506421,0.0001392912417941261,0,0,0,3.5520879999999977
mnist,17,naive,2,0.1135,0.0390625,1.0,256,0,0.9998983144760132,0.62109375,1.2968953162431718,0.0005354378617334469,0.00011698918206093367,0,0,0,3.541491291
mnist,18,naive,2,0.1135,0.0390625,1.0,256,0,0.9999005794525146,0.625,1.296636763215065,0.000492133899549202,0.00012689530194620602,0,0,0,3.5432560840000065
mnist,19,naive,2,0.1135,0.0390625,1.0,256,0,0.9998985528945923,0.62890625,1.2967151701450348,0.0004696681752376933,0.00012588520257850178,0,0,0,3.543824166999997
