batch,task_0_accuracy,task_1_accuracy,task_2_accuracy,task_3_accuracy,task_4_accuracy
-1,0.1999123191582639,0.02716541032570047,0.44079885877318115,0.0032532532532532532,0.025499231950844855
20,0.5699254712845243,0.29739724079078367,0.46036274709598535,0.2672672672672673,0.3207373271889401
