dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,naive,1,0.596,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,naive,1,0.4811,1.0,0.15625,40,216,0.9373337030410767,0.0,0.3342798501253128,0.008491882836507808,0.06647151708602905,0,0,0,3.6023271249999995
mnist,1,naive,1,0.1432,1.0,0.31640625,81,175,0.983245849609375,0.0,0.8747461408376693,0.012311659087451793,0.010536255082115531,0,0,0,3.621383208000001
mnist,2,naive,1,0.1153,0.1764705926179886,0.19921875,51,205,0.9678089618682861,0.62109375,1.0824104815721511,0.005775912819132487,0.03431030735373497,0,0,0,3.5959562500000004
mnist,3,naive,1,0.1135,0.08403361588716507,0.46484375,119,137,0.9790631532669067,0.0,1.1809993028640746,0.011218731516757683,0.013260754407383502,0,0,0,3.628925584000001
mnist,4,naive,1,0.1135,0.03937007859349251,0.9921875,254,2,0.9966488480567932,0.62109375,1.2102360248565673,0.016017333441363364,0.0010983207539538853,0,0,0,3.653607541000003
mnist,5,naive,1,0.1135,0.0390625,1.0,256,0,0.9998037815093994,0.0,1.2182666331529617,0.010334560119626557,0.00018817123054759577,0,0,0,3.5249092920000002
mnist,6,naive,1,0.1135,0.0390625,1.0,256,0,0.9998894929885864,0.625,1.2223580956459046,0.006940299401234268,0.00011365490900061559,0,0,0,3.5170247079999974
mnist,7,naive,1,0.1135,0.0390625,1.0,256,0,0.9999232292175293,0.0,1.2248729556798934,0.004751439836341984,8.951502604759298e-05,0,0,0,3.529955417
mnist,8,naive,1,0.1135,0.0390625,1.0,256,0,0.9999411106109619,0.62890625,1.2272929340600967,0.0032840121834037607,6.92812172928825e-05,0,0,0,3.5224975
mnist,9,naive,1,0.1135,0.0390625,1.0,256,0,0.999950647354126,0.0,1.228032398223877,0.0022838566323418194,6.291175850492436e-05,0,0,0,3.5406247920000027
mnist,10,naive,1,0.1135,0.0390625,1.0,256,0,0.9999586343765259,0.62890625,1.2289830327033997,0.0015968626710339275,4.7445326345041394e-05,0,0,0,3.5409735839999996
mnist,11,naive,1,0.1135,0.34765625,1.0,256,0,0.9999570846557617,0.62109375,1.2294143676757812,0.001124792817834257,5.24624247191241e-05,0,0,0,3.6257119169999967
mnist,12,naive,1,0.1135,0.0390625,1.0,256,0,0.9999604225158691,0.62109375,1.2294467836618423,0.0008052999966173438,4.684474060923094e-05,0,0,0,3.539492625000001
mnist,13,naive,1,0.1135,0.0390625,1.0,256,0,0.9999639987945557,0.625,1.2300862580537797,0.0005911193752940265,4.602211993187666e-05,0,0,0,3.5435478749999945
mnist,14,naive,1,0.1135,0.0390625,1.0,256,0,0.9999651908874512,0.625,1.230222550034523,0.00045551642292326937,4.684832765633473e-05,0,0,0,3.531732499999997
mnist,15,naive,1,0.1135,0.3515625,1.0,256,0,0.9999617338180542,0.625,1.2301929414272308,0.0003773721531935946,5.294606671668589e-05,0,0,0,3.5370558330000037
mnist,16,naive,1,0.1135,0.0390625,1.0,256,0,0.9999682307243347,0.625,1.2303489983081817,0.0003304385920709646,4.3207879571127705e-05,0,0,0,3.5360382500000043
mnist,17,naive,1,0.1135,0.0390625,1.0,256,0,0.9999709129333496,0.62109375,1.2299074143171311,0.00029928414810744864,3.8796097214799374e-05,0,0,0,3.5354864170000013
mnist,18,naive,1,0.1135,0.0390625,1.0,256,0,0.9999686479568481,0.625,1.230280551314354,0.000280728210558268,4.507311859924812e-05,0,0,0,3.5456234999999907
mnist,19,naive,1,0.1135,0.0390625,1.0,256,0,0.9999673962593079,0.62890625,1.2300900399684906,0.0002778132655440301,4.103495666640811e-05,0,0,0,3.5408346250000022
