dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,ewc,1,0.596,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,ewc,1,0.4815,1.0,0.15625,40,216,0.9373337030410767,0.0,0.333749383687973,0.008491757104804596,0.06627017259597778,0,0,0,3.924063167
mnist,1,ewc,1,0.1517,1.0,0.31640625,81,175,0.9831940531730652,0.0,0.8490694314241409,0.011825780432422155,0.014100996777415276,0,0,0,3.5782838749999986
mnist,2,ewc,1,0.117,0.20000000298023224,0.17578125,45,211,0.9679501056671143,0.62109375,1.0671179383993148,0.005620306551631365,0.0417671874165535,0,0,0,3.643397167
mnist,3,ewc,1,0.1135,0.0892857164144516,0.4375,112,144,0.9761539101600647,0.0,1.1775656044483185,0.010991055257276035,0.031893396750092506,0,0,0,3.6660286670000026
mnist,4,ewc,1,0.1135,0.03999999910593033,0.9765625,250,6,0.9965543746948242,0.62109375,1.2099496394395828,0.01492417429589808,0.036844635382294655,0,0,0,3.696981417
mnist,5,ewc,1,0.1135,0.0390625,1.0,256,0,0.9997573494911194,0.0,1.218811783194542,0.00875255889636255,0.04495281632989645,0,0,0,3.5585401660000002
mnist,6,ewc,1,0.1135,0.0390625,1.0,256,0,0.9998651146888733,0.625,1.224045541882515,0.006057363985453908,0.040915289893746376,0,0,0,3.5594939170000046
mnist,7,ewc,1,0.1135,0.0390625,1.0,256,0,0.9998971819877625,0.0,1.2282240569591523,0.005283427494550472,0.03282075747847557,0,0,0,3.5604606659999973
mnist,8,ewc,1,0.1135,0.0390625,1.0,256,0,0.9999123811721802,0.62890625,1.2333718478679656,0.005140224000509773,0.0253549600020051,0,0,0,3.5627841250000003
mnist,9,ewc,1,0.1135,0.0390625,1.0,256,0,0.9998824000358582,0.0,1.235152268409729,0.005012255548688306,0.01971907913684845,0,0,0,3.563671874999997
mnist,10,ewc,1,0.1135,0.0390625,1.0,256,0,0.9996612071990967,0.62890625,1.235077714920044,0.004738116301711935,0.015902115730568767,0,0,0,3.5630173329999977
mnist,11,ewc,1,0.1135,0.34765625,1.0,256,0,0.9977835416793823,0.62109375,1.2323715806007385,0.00532181288686023,0.01479820953682065,0,0,0,3.546941375000003
mnist,12,ewc,1,0.1135,0.0390625,1.0,256,0,0.9995009899139404,0.62109375,1.2291381686925889,0.005319219877006285,0.011185186449438334,0,0,0,3.5462615419999963
mnist,13,ewc,1,0.1135,0.0390625,1.0,256,0,0.9990622997283936,0.625,1.2309020936489106,0.004449668996214429,0.010786703554913402,0,0,0,3.5626179170000043
mnist,14,ewc,1,0.1135,0.0390625,1.0,256,0,0.9993689060211182,0.625,1.2300424844026565,0.0037264873790503316,0.00961951888166368,0,0,0,3.576736750000002
mnist,15,ewc,1,0.1135,0.3515625,1.0,256,0,0.9997479319572449,0.625,1.2311871290206908,0.0034060215224624895,0.008415129967033863,0,0,0,3.5673987910000022
mnist,16,ewc,1,0.1135,0.0390625,1.0,256,0,0.9996529817581177,0.625,1.232351878285408,0.0031888256995072466,0.007667636149562895,0,0,0,3.5620856249999946
mnist,17,ewc,1,0.1135,0.03921568766236305,0.99609375,255,1,0.998558759689331,0.62109375,1.2337593138217926,0.0032191281229733853,0.007855159812606871,0,0,0,3.641585667000001
mnist,18,ewc,1,0.1135,0.0390625,1.0,256,0,0.9996238350868225,0.625,1.2359204828739165,0.002887303886080407,0.006653067539446056,0,0,0,3.543776667000003
mnist,19,ewc,1,0.1135,0.0390625,1.0,256,0,0.999739408493042,0.62890625,1.2369585543870927,0.0026118971829077833,0.006148773129098117,0,0,0,3.5545480409999897
