dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,replay,3,0.08408881376767056,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.21204240173101424,0.0,,0,0,0,13.514167957999998
svhn,1,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.15741255767643453,0.0,,0,0,0,13.498004209000001
svhn,2,replay,3,0.08408881376767056,,0.0,0,256,,0.62109375,0.22538162544369697,0.0,,0,0,0,13.556460916999995
svhn,3,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.15749266259372235,0.0,,0,0,0,13.586156125000002
svhn,4,replay,3,0.08408881376767056,,0.0,0,256,,0.62109375,0.2293109714984894,0.0,,0,0,0,13.526117041999996
svhn,5,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.16970789171755313,0.0,,0,0,0,13.551032499999991
svhn,6,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.20155451372265815,0.0,,0,0,0,13.59406362499999
svhn,7,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.2201779730618,0.0,,0,0,0,13.494040083000002
svhn,8,replay,3,0.08408881376767056,,0.0,0,256,,0.62890625,0.22791928425431252,0.0,,0,0,0,13.475952916000011
svhn,9,replay,3,0.08408881376767056,,0.0,0,256,,0.0,0.19263992607593536,0.0,,0,0,0,13.488207457999977
svhn,10,replay,3,0.08408881376767056,,0.0,0,256,,0.62890625,0.16775064691901206,0.0,,0,0,0,13.499844625000009
svhn,11,replay,3,0.08408881376767056,,0.0,0,256,,0.62109375,0.20564532317221165,0.0,,0,0,0,13.46876825000001
svhn,12,replay,3,0.08408881376767056,,0.0,0,256,,0.62109375,0.22529319152235985,0.0,,0,0,0,13.447816499999988
svhn,13,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.1992190219461918,0.0,,0,0,0,13.509149000000008
svhn,14,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.1724838651716709,0.0,,0,0,0,13.552652875000007
svhn,15,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.17551997005939485,0.0,,0,0,0,13.547865666999996
svhn,16,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.2065024372190237,0.0,,0,0,0,13.480242500000003
svhn,17,replay,3,0.08408881376767056,,0.0,0,256,,0.62109375,0.2143026441335678,0.0,,0,0,0,13.606262790999978
svhn,18,replay,3,0.08408881376767056,,0.0,0,256,,0.625,0.2181394226849079,0.0,,0,0,0,13.617400999999973
svhn,19,replay,3,0.08408881376767056,,0.0,0,256,,0.62890625,0.19552471712231637,0.0,,0,0,0,13.887327625000012
