dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,replay,1,0.596,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,replay,1,0.276,1.0,0.15625,40,216,0.9373337030410767,0.0,0.5909277245402336,0.014487000820023826,0.039192888885736465,40,0,40,3.6720075419999993
mnist,1,replay,1,0.1145,0.9157894849777222,0.37109375,95,161,0.9915565848350525,0.0,1.0915359795093535,0.01649718425804922,0.003162905981298536,135,0,135,3.681625540999999
mnist,2,replay,1,0.1135,0.05960264801979065,0.58984375,151,105,0.9794200658798218,0.62109375,1.2052551567554475,0.01671517890763546,0.005099324526963755,286,0,286,3.699484916000001
mnist,3,replay,1,0.1135,0.0390625,1.0,256,0,0.9993284344673157,0.0,1.216322049498558,0.011860901262658359,0.0003055983688682318,542,0,542,3.5936359170000003
mnist,4,replay,1,0.1135,0.0390625,1.0,256,0,0.9998910427093506,0.62109375,1.2211489409208298,0.006739314218025951,0.0001115783355392826,798,0,798,3.5885369999999988
mnist,5,replay,1,0.1135,0.0390625,1.0,256,0,0.9999275207519531,0.0,1.223372882604599,0.003918843313219352,8.562279617763124e-05,1000,53,1054,3.5946852500000013
mnist,6,replay,1,0.1135,0.0390625,1.0,256,0,0.9999372363090515,0.625,1.2244042068719865,0.0023311797836593176,7.151645695557818e-05,1000,220,1310,3.5990812089999977
mnist,7,replay,1,0.1135,0.0390625,1.0,256,0,0.9999459981918335,0.0,1.2249591112136842,0.0014399703203795313,6.272436075960286e-05,1000,171,1566,3.5945822079999985
mnist,8,replay,1,0.1135,0.0390625,1.0,256,0,0.9999530911445618,0.62890625,1.226094874739647,0.0009552098075049279,5.757862102958219e-05,1000,145,1822,3.585727249999998
mnist,9,replay,1,0.1135,0.0390625,1.0,256,0,0.9999568462371826,0.0,1.2259081572294235,0.0007204937734492992,6.031058182998095e-05,1000,127,2078,3.5853350410000004
mnist,10,replay,1,0.1135,0.0390625,1.0,256,0,0.999960720539093,0.62890625,1.2262648612260818,0.0006167600472850856,5.4767610587684125e-05,1000,127,2334,3.5822818339999998
mnist,11,replay,1,0.1135,0.34765625,1.0,256,0,0.9999586343765259,0.62109375,1.2262381255626678,0.0005666128484893513,5.2783646121194273e-05,1000,96,2590,3.5891807090000043
mnist,12,replay,1,0.1135,0.0390625,1.0,256,0,0.999961256980896,0.62109375,1.2258920162916183,0.0005447932783891042,5.091699252564771e-05,1000,100,2846,3.593098750000003
mnist,13,replay,1,0.1135,0.0390625,1.0,256,0,0.999963641166687,0.625,1.2264343440532683,0.0005261245744940793,4.8049722560487375e-05,1000,89,3102,3.596371249999997
mnist,14,replay,1,0.1135,0.0390625,1.0,256,0,0.9999651312828064,0.625,1.2264173418283462,0.0005103842721720204,4.5164696227099434e-05,1000,76,3358,3.5870480410000027
mnist,15,replay,1,0.1135,0.3515625,1.0,256,0,0.999962568283081,0.625,1.2263356119394302,0.0005001482239355131,4.590563548845239e-05,1000,67,3614,3.5913818339999963
mnist,16,replay,1,0.1135,0.0390625,1.0,256,0,0.9999690055847168,0.625,1.2265533030033111,0.0004904927255102443,4.305916930510042e-05,1000,66,3870,3.5935779170000046
mnist,17,replay,1,0.1135,0.0390625,1.0,256,0,0.9999713897705078,0.62109375,1.225976374745369,0.0004696032284690559,3.639871253350672e-05,1000,66,4126,3.5890556669999967
mnist,18,replay,1,0.1135,0.0390625,1.0,256,0,0.9999703764915466,0.625,1.226366314291954,0.00045026343189994203,3.971832787404613e-05,1000,61,4382,3.597399207999999
mnist,19,replay,1,0.1135,0.0390625,1.0,256,0,0.9999690055847168,0.62890625,1.2261824131011962,0.000458538923715055,4.0158378396881744e-05,1000,60,4638,3.5872141250000027
