dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,naive,4,0.1272280270436386,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.2939833000302315,0.0,,0,0,0,11.294590374999999
svhn,1,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.19789431020617484,0.0,,0,0,0,11.216534291999999
svhn,2,naive,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23877554684877395,0.0,,0,0,0,11.226318542000001
svhn,3,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.25513539612293246,0.0,,0,0,0,11.232545791999996
svhn,4,naive,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23421132564544678,0.0,,0,0,0,11.173288208999999
svhn,5,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.23466769307851792,0.0,,0,0,0,11.225272666999999
svhn,6,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.3208605259656906,0.0,,0,0,0,11.192132874999999
svhn,7,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.2278498202562332,0.0,,0,0,0,11.17227504200001
svhn,8,naive,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22738304510712623,0.0,,0,0,0,11.186376457999998
svhn,9,naive,4,0.1272280270436386,,0.0,0,256,,0.0,0.27438383772969244,0.0,,0,0,0,11.14497625
svhn,10,naive,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22157924622297287,0.0,,0,0,0,11.187575791
svhn,11,naive,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3140941932797432,0.0,,0,0,0,11.183276957999993
svhn,12,naive,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3443457465618849,0.0,,0,0,0,11.15646562500001
svhn,13,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.3619008243083954,0.0,,0,0,0,11.186300207999977
svhn,14,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.3015102669596672,0.0,,0,0,0,11.160498167000014
svhn,15,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.25473993420600893,0.0,,0,0,0,11.204185458000012
svhn,16,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.2739920198917389,0.0,,0,0,0,11.24848641700001
svhn,17,naive,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.2656352981925011,0.0,,0,0,0,11.219110290999993
svhn,18,naive,4,0.1272280270436386,,0.0,0,256,,0.625,0.22870218753814697,0.0,,0,0,0,11.217202332999989
svhn,19,naive,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.31834244579076765,0.0,,0,0,0,11.20393979100001
