dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,ewc,4,0.1272280270436386,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.2939833000302315,0.0,,0,0,0,11.269681874999996
svhn,1,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.19789431020617484,0.0,,0,0,0,11.177089791
svhn,2,ewc,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23877554684877395,0.0,,0,0,0,11.323113708000001
svhn,3,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.25513539612293246,0.0,,0,0,0,11.687643457999997
svhn,4,ewc,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23421132564544678,0.0,,0,0,0,11.681508917000002
svhn,5,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.23466769307851792,0.0,,0,0,0,11.709146250000003
svhn,6,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.3208605259656906,0.0,,0,0,0,11.659885416000009
svhn,7,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.2278498202562332,0.0,,0,0,0,11.832298667000003
svhn,8,ewc,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22738304510712623,0.0,,0,0,0,11.76406029200001
svhn,9,ewc,4,0.1272280270436386,,0.0,0,256,,0.0,0.27438383772969244,0.0,,0,0,0,11.853181250000006
svhn,10,ewc,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22157924622297287,0.0,,0,0,0,11.836538542
svhn,11,ewc,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3140941932797432,0.0,,0,0,0,11.761740875000015
svhn,12,ewc,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3443457465618849,0.0,,0,0,0,11.755868166999988
svhn,13,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.3619008243083954,0.0,,0,0,0,11.779137500000019
svhn,14,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.3015102669596672,0.0,,0,0,0,11.783423875000011
svhn,15,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.25473993420600893,0.0,,0,0,0,11.718404166999989
svhn,16,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.2739920198917389,0.0,,0,0,0,11.725497499999989
svhn,17,ewc,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.2656352981925011,0.0,,0,0,0,11.681075000000021
svhn,18,ewc,4,0.1272280270436386,,0.0,0,256,,0.625,0.22870218753814697,0.0,,0,0,0,11.727653292000014
svhn,19,ewc,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.31834244579076765,0.0,,0,0,0,11.750235457999992
