dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,replay,4,0.1272280270436386,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.2939833000302315,0.0,,0,0,0,13.422544917
svhn,1,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.19789431020617484,0.0,,0,0,0,13.503614166999995
svhn,2,replay,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23877554684877395,0.0,,0,0,0,13.538325291999996
svhn,3,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.25513539612293246,0.0,,0,0,0,13.584510291999997
svhn,4,replay,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.23421132564544678,0.0,,0,0,0,13.587674708999998
svhn,5,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.23466769307851792,0.0,,0,0,0,13.596093584000002
svhn,6,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.3208605259656906,0.0,,0,0,0,13.605366208999996
svhn,7,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.2278498202562332,0.0,,0,0,0,13.575801124999998
svhn,8,replay,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22738304510712623,0.0,,0,0,0,13.496136542000002
svhn,9,replay,4,0.1272280270436386,,0.0,0,256,,0.0,0.27438383772969244,0.0,,0,0,0,13.464512249999984
svhn,10,replay,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.22157924622297287,0.0,,0,0,0,13.457856290999985
svhn,11,replay,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3140941932797432,0.0,,0,0,0,13.568233332999995
svhn,12,replay,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.3443457465618849,0.0,,0,0,0,13.548942665999988
svhn,13,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.3619008243083954,0.0,,0,0,0,13.471158416999998
svhn,14,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.3015102669596672,0.0,,0,0,0,13.474459792000005
svhn,15,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.25473993420600893,0.0,,0,0,0,13.463771041000001
svhn,16,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.2739920198917389,0.0,,0,0,0,13.487223666000006
svhn,17,replay,4,0.1272280270436386,,0.0,0,256,,0.62109375,0.2656352981925011,0.0,,0,0,0,14.46391758400003
svhn,18,replay,4,0.1272280270436386,,0.0,0,256,,0.625,0.22870218753814697,0.0,,0,0,0,13.511254292000046
svhn,19,replay,4,0.1272280270436386,,0.0,0,256,,0.62890625,0.31834244579076765,0.0,,0,0,0,13.576666167000042
