dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
cifar10,-1,ewc,0,0.2982,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
cifar10,0,ewc,0,0.2982,,0.0,0,256,,0.0,0.17131369262933732,0.0,,0,0,0,4.405106125
cifar10,1,ewc,0,0.2982,,0.0,0,256,,0.0,0.14293828718364238,0.0,,0,0,0,4.327170249999998
cifar10,2,ewc,0,0.2982,,0.0,0,256,,0.62109375,0.14338427633047104,0.0,,0,0,0,4.334488832999998
cifar10,3,ewc,0,0.2982,,0.0,0,256,,0.0,0.17656842172145842,0.0,,0,0,0,4.375345875000001
cifar10,4,ewc,0,0.2982,,0.0,0,256,,0.62109375,0.1572083266451955,0.0,,0,0,0,4.323292958
cifar10,5,ewc,0,0.2982,,0.0,0,256,,0.0,0.12622333206236364,0.0,,0,0,0,4.340903625000003
cifar10,6,ewc,0,0.2982,,0.0,0,256,,0.625,0.17804450318217277,0.0,,0,0,0,4.327361166999999
cifar10,7,ewc,0,0.2982,,0.0,0,256,,0.0,0.15438767559826375,0.0,,0,0,0,4.329882916999999
cifar10,8,ewc,0,0.2982,,0.0,0,256,,0.62890625,0.13456583134829997,0.0,,0,0,0,4.316713667000002
cifar10,9,ewc,0,0.2982,,0.0,0,256,,0.0,0.14500679783523082,0.0,,0,0,0,4.3388989580000015
cifar10,10,ewc,0,0.2982,,0.0,0,256,,0.62890625,0.11501636877655982,0.0,,0,0,0,4.34085425
cifar10,11,ewc,0,0.2982,,0.0,0,256,,0.62109375,0.13845189176499845,0.0,,0,0,0,4.349732874999994
cifar10,12,ewc,0,0.2982,,0.0,0,256,,0.62109375,0.13819087594747542,0.0,,0,0,0,4.322001125
cifar10,13,ewc,0,0.2982,,0.0,0,256,,0.625,0.15067687220871448,0.0,,0,0,0,4.3266475420000035
cifar10,14,ewc,0,0.2982,,0.0,0,256,,0.625,0.20551902428269386,0.0,,0,0,0,4.3185077079999985
cifar10,15,ewc,0,0.2982,,0.0,0,256,,0.625,0.11159407570958138,0.0,,0,0,0,4.316828790999992
cifar10,16,ewc,0,0.2982,,0.0,0,256,,0.625,0.16051302552223207,0.0,,0,0,0,4.323236792000003
cifar10,17,ewc,0,0.2982,,0.0,0,256,,0.62109375,0.15148356333374977,0.0,,0,0,0,4.340966166000001
cifar10,18,ewc,0,0.2982,,0.0,0,256,,0.625,0.190022274851799,0.0,,0,0,0,4.31924966599999
cifar10,19,ewc,0,0.2982,,0.0,0,256,,0.62890625,0.1963964082300663,0.0,,0,0,0,4.326851082999994
