dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,ewc,1,0.08347418561770129,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.24539753757417201,0.0,,0,0,0,11.282549125
svhn,1,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.22276694029569627,0.0,,0,0,0,11.188423208000003
svhn,2,ewc,1,0.08347418561770129,,0.0,0,256,,0.62109375,0.2426131971180439,0.0,,0,0,0,11.200109249999997
svhn,3,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.2793284960091114,0.0,,0,0,0,11.15959945800001
svhn,4,ewc,1,0.08347418561770129,,0.0,0,256,,0.62109375,0.23461849018931388,0.0,,0,0,0,11.182201167000002
svhn,5,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.24376542642712593,0.0,,0,0,0,11.179013124999997
svhn,6,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.24415833801031112,0.0,,0,0,0,11.188626124999999
svhn,7,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.2742587260901928,0.0,,0,0,0,11.179901874999999
svhn,8,ewc,1,0.08347418561770129,,0.0,0,256,,0.62890625,0.20705307498574257,0.0,,0,0,0,11.201855625000007
svhn,9,ewc,1,0.08347418561770129,,0.0,0,256,,0.0,0.2554396018385887,0.0,,0,0,0,11.182928791000009
svhn,10,ewc,1,0.08347418561770129,,0.0,0,256,,0.62890625,0.2056420508772135,0.0,,0,0,0,11.151200666999983
svhn,11,ewc,1,0.08347418561770129,,0.0,0,256,,0.62109375,0.18776262775063515,0.0,,0,0,0,11.184526040999998
svhn,12,ewc,1,0.08347418561770129,,0.0,0,256,,0.62109375,0.32682414948940275,0.0,,0,0,0,11.22082524999999
svhn,13,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.31986796781420707,0.0,,0,0,0,11.190482624999987
svhn,14,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.22615728974342347,0.0,,0,0,0,11.170417000000015
svhn,15,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.23339912071824073,0.0,,0,0,0,11.187557125000012
svhn,16,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.22210087031126022,0.0,,0,0,0,11.166188291999987
svhn,17,ewc,1,0.08347418561770129,,0.0,0,256,,0.62109375,0.23938896059989928,0.0,,0,0,0,11.177783458000022
svhn,18,ewc,1,0.08347418561770129,,0.0,0,256,,0.625,0.2170242987573147,0.0,,0,0,0,11.175504625000002
svhn,19,ewc,1,0.08347418561770129,,0.0,0,256,,0.62890625,0.23256280794739723,0.0,,0,0,0,11.206729499999994
