dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,replay,2,0.12088967424708051,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.16416782960295678,0.0,,0,0,0,11.229505833000001
svhn,1,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.12109103128314018,0.0,,0,0,0,11.197325916999997
svhn,2,replay,2,0.12088967424708051,,0.0,0,256,,0.62109375,0.17312502562999726,0.0,,0,0,0,11.182663083000001
svhn,3,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.16709608733654022,0.0,,0,0,0,12.402398249999997
svhn,4,replay,2,0.12088967424708051,,0.0,0,256,,0.62109375,0.14634074419736862,0.0,,0,0,0,13.594194541999997
svhn,5,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.12460313849151135,0.0,,0,0,0,13.561919666999998
svhn,6,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.15461998917162417,0.0,,0,0,0,13.574156000000002
svhn,7,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.11610013283789158,0.0,,0,0,0,13.585756959000008
svhn,8,replay,2,0.12088967424708051,,0.0,0,256,,0.62890625,0.13862809389829636,0.0,,0,0,0,13.533518582999989
svhn,9,replay,2,0.12088967424708051,,0.0,0,256,,0.0,0.1807749643921852,0.0,,0,0,0,13.567589458000015
svhn,10,replay,2,0.12088967424708051,,0.0,0,256,,0.62890625,0.11981663443148136,0.0,,0,0,0,13.556197334000018
svhn,11,replay,2,0.12088967424708051,,0.0,0,256,,0.62109375,0.1272475268691778,0.0,,0,0,0,13.603546999999992
svhn,12,replay,2,0.12088967424708051,,0.0,0,256,,0.62109375,0.1763162650167942,0.0,,0,0,0,13.525869374999985
svhn,13,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.1431438222527504,0.0,,0,0,0,13.601583000000005
svhn,14,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.14784793220460415,0.0,,0,0,0,13.694781625000019
svhn,15,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.19726202450692654,0.0,,0,0,0,13.490453374999987
svhn,16,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.18414324298501014,0.0,,0,0,0,13.500216999999992
svhn,17,replay,2,0.12088967424708051,,0.0,0,256,,0.62109375,0.13978880532085897,0.0,,0,0,0,14.54348812500001
svhn,18,replay,2,0.12088967424708051,,0.0,0,256,,0.625,0.14428775385022163,0.0,,0,0,0,13.618910832999973
svhn,19,replay,2,0.12088967424708051,,0.0,0,256,,0.62890625,0.0879540203139186,0.0,,0,0,0,13.617217959000016
