dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
cifar10,-1,naive,0,0.2982,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
cifar10,0,naive,0,0.2982,,0.0,0,256,,0.0,0.17131369262933732,0.0,,0,0,0,4.535217000000001
cifar10,1,naive,0,0.2982,,0.0,0,256,,0.0,0.14293828718364238,0.0,,0,0,0,4.516777582999998
cifar10,2,naive,0,0.2982,,0.0,0,256,,0.62109375,0.14338427633047104,0.0,,0,0,0,4.5183564579999995
cifar10,3,naive,0,0.2982,,0.0,0,256,,0.0,0.17656842172145842,0.0,,0,0,0,4.517323542
cifar10,4,naive,0,0.2982,,0.0,0,256,,0.62109375,0.1572083266451955,0.0,,0,0,0,4.509495000000001
cifar10,5,naive,0,0.2982,,0.0,0,256,,0.0,0.12622333206236364,0.0,,0,0,0,4.504744000000002
cifar10,6,naive,0,0.2982,,0.0,0,256,,0.625,0.17804450318217277,0.0,,0,0,0,4.520785541000002
cifar10,7,naive,0,0.2982,,0.0,0,256,,0.0,0.15438767559826375,0.0,,0,0,0,4.513964708000003
cifar10,8,naive,0,0.2982,,0.0,0,256,,0.62890625,0.13456583134829997,0.0,,0,0,0,4.517373167000002
cifar10,9,naive,0,0.2982,,0.0,0,256,,0.0,0.14500679783523082,0.0,,0,0,0,4.517493834
cifar10,10,naive,0,0.2982,,0.0,0,256,,0.62890625,0.11501636877655982,0.0,,0,0,0,4.517344708000003
cifar10,11,naive,0,0.2982,,0.0,0,256,,0.62109375,0.13845189176499845,0.0,,0,0,0,4.524083500000003
cifar10,12,naive,0,0.2982,,0.0,0,256,,0.62109375,0.13819087594747542,0.0,,0,0,0,4.502591708000004
cifar10,13,naive,0,0.2982,,0.0,0,256,,0.625,0.15067687220871448,0.0,,0,0,0,4.514228750000001
cifar10,14,naive,0,0.2982,,0.0,0,256,,0.625,0.20551902428269386,0.0,,0,0,0,4.524542542000006
cifar10,15,naive,0,0.2982,,0.0,0,256,,0.625,0.11159407570958138,0.0,,0,0,0,4.500014041
cifar10,16,naive,0,0.2982,,0.0,0,256,,0.625,0.16051302552223207,0.0,,0,0,0,4.518503666000001
cifar10,17,naive,0,0.2982,,0.0,0,256,,0.62109375,0.15148356333374977,0.0,,0,0,0,4.513326499999991
cifar10,18,naive,0,0.2982,,0.0,0,256,,0.625,0.190022274851799,0.0,,0,0,0,4.495266749999999
cifar10,19,naive,0,0.2982,,0.0,0,256,,0.62890625,0.1963964082300663,0.0,,0,0,0,4.507712041999994
