dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,ewc,4,0.5533,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,ewc,4,0.5697,1.0,0.06640625,17,239,0.9160484671592712,0.0,0.21549052149057388,0.008500391334839376,0.0905042290687561,0,0,0,3.814290583
mnist,1,ewc,4,0.2533,1.0,0.3046875,78,178,0.9669207334518433,0.0,0.7192387878894806,0.013221213906238174,0.027602899819612503,0,0,0,3.730822291999999
mnist,2,ewc,4,0.1553,0.43478259444236755,0.08984375,23,233,0.9687982797622681,0.62109375,0.9201379239559173,0.005903515849965918,0.04155895859003067,0,0,0,3.831965832999998
mnist,3,ewc,4,0.1189,0.20408163964748383,0.19140625,49,207,0.9726967811584473,0.0,1.0696088522672653,0.005960870558902977,0.041234325617551804,0,0,0,3.7749647499999988
mnist,4,ewc,4,0.1135,0.0628930851817131,0.62109375,159,97,0.9888157844543457,0.62109375,1.1932888448238372,0.01485300854494733,0.029024848714470863,0,0,0,3.7756084590000007
mnist,5,ewc,4,0.1135,0.039840638637542725,0.98046875,251,5,0.995339572429657,0.0,1.211461877822876,0.013095343502435696,0.03733892273157835,0,0,0,3.845230958999995
mnist,6,ewc,4,0.1135,0.0390625,1.0,256,0,0.9995406866073608,0.625,1.2213116943836213,0.008216079281844115,0.03697577305138111,0,0,0,3.7733149580000003
mnist,7,ewc,4,0.1135,0.0390625,1.0,256,0,0.999718189239502,0.0,1.2276381343603133,0.005972877509030495,0.03163686487823725,0,0,0,3.750801041999999
mnist,8,ewc,4,0.1135,0.0390625,1.0,256,0,0.9997645616531372,0.62890625,1.232838261127472,0.005302502961616696,0.02576424414291978,0,0,0,3.6370482089999996
mnist,9,ewc,4,0.1135,0.0390625,1.0,256,0,0.999699056148529,0.0,1.237528184056282,0.005114313352027507,0.021021640859544277,0,0,0,3.6039443749999975
mnist,10,ewc,4,0.1135,0.0390625,1.0,256,0,0.9993554353713989,0.62890625,1.24089372754097,0.004898065291780977,0.01753401616588235,0,0,0,3.6568924170000017
mnist,11,ewc,4,0.1135,0.34765625,1.0,256,0,0.9981316924095154,0.62109375,1.2412937819957732,0.00530436872023582,0.015884651336818933,0,0,0,3.632969957999997
mnist,12,ewc,4,0.1135,0.0390625,1.0,256,0,0.9995609521865845,0.62109375,1.2411253184080124,0.004725151925380932,0.012705863453447819,0,0,0,3.6638247499999963
mnist,13,ewc,4,0.1135,0.0390625,1.0,256,0,0.9984842538833618,0.625,1.2423425704240798,0.004621254064607998,0.012395362835377455,0,0,0,3.6757469159999943
mnist,14,ewc,4,0.1135,0.0390625,1.0,256,0,0.9993768930435181,0.625,1.241970854997635,0.0040127211922050595,0.01075206627137959,0,0,0,3.5994315829999977
mnist,15,ewc,4,0.1135,0.3515625,1.0,256,0,0.9996670484542847,0.625,1.2434384018182754,0.0036644777484239155,0.009296933887526393,0,0,0,3.5620442909999923
mnist,16,ewc,4,0.1135,0.0390625,1.0,256,0,0.999573826789856,0.625,1.2452895909547805,0.0035251832896148988,0.008342014625668526,0,0,0,3.5650019999999927
mnist,17,ewc,4,0.1135,0.0390625,1.0,256,0,0.9972407817840576,0.62109375,1.2457641184329986,0.004467967404853146,0.009326431667432189,0,0,0,3.576638916999997
mnist,18,ewc,4,0.1135,0.0390625,1.0,256,0,0.99954754114151,0.625,1.2464959859848022,0.0038545747562257243,0.00766852090600878,0,0,0,3.5763822499999947
mnist,19,ewc,4,0.1135,0.0390625,1.0,256,0,0.9997396469116211,0.62890625,1.2479706704616547,0.003013094498601368,0.007289845030754805,0,0,0,3.5831471250000106
