batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
0,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
1,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
2,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
3,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
4,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
5,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
6,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
7,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
8,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
9,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
10,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
11,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
12,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
13,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
14,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
15,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
16,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
17,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
18,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
19,0.45126146788990823,0.11688566385565798,0.11593154977102917,0.11207494795281055,0.004359889021006738,0.05956375838926174,0.051593323216995446,0.2055473006438831,0.04939759036144578,0.1304075235109718
