dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
mnist,-1,naive,4,0.5533,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
mnist,0,naive,4,0.569,1.0,0.06640625,17,239,0.9160484671592712,0.0,0.2144987776875496,0.008500353453594747,0.09154990315437317,0,0,0,3.678163458
mnist,1,naive,4,0.2382,1.0,0.3046875,78,178,0.9669163227081299,0.0,0.7404601752758027,0.013554428750425843,0.02485922211781144,0,0,0,3.812543957999999
mnist,2,naive,4,0.1468,0.4166666567325592,0.09375,24,232,0.9705617427825928,0.62109375,0.9448744386434555,0.006011591518698629,0.0333532951772213,0,0,0,3.6308936660000004
mnist,3,naive,4,0.1162,0.18518517911434174,0.2109375,54,202,0.9723529815673828,0.0,1.08515505194664,0.006105494361357544,0.029778016731142998,0,0,0,3.6271137079999995
mnist,4,naive,4,0.1135,0.05917159840464592,0.66015625,169,87,0.9869828820228577,0.62109375,1.1948799431324004,0.015483872577830054,0.005673080954390268,0,0,0,3.6596016250000005
mnist,5,naive,4,0.1135,0.0390625,1.0,256,0,0.9965327978134155,0.0,1.209810769557953,0.01445148067386615,0.001409189193509519,0,0,0,3.540253916000001
mnist,6,naive,4,0.1135,0.0390625,1.0,256,0,0.9996635913848877,0.625,1.2170787811279298,0.009601662730323063,0.0003203134110663086,0,0,0,3.5508027089999956
mnist,7,naive,4,0.1135,0.0390625,1.0,256,0,0.9998112916946411,0.0,1.2207904666662217,0.00653561281259531,0.0001960992485692259,0,0,0,3.5528350840000016
mnist,8,naive,4,0.1135,0.0390625,1.0,256,0,0.9998760223388672,0.62890625,1.2232400268316268,0.0045066814123651535,0.00013348058928386308,0,0,0,3.561223292000001
mnist,9,naive,4,0.1135,0.0390625,1.0,256,0,0.999900221824646,0.0,1.2249909341335297,0.003135628019254849,0.00012833057917305268,0,0,0,3.5500252500000045
mnist,10,naive,4,0.1135,0.0390625,1.0,256,0,0.9999136328697205,0.62890625,1.2264408379793168,0.0021970325815987065,9.337296432931907e-05,0,0,0,3.5514487080000023
mnist,11,naive,4,0.1135,0.34765625,1.0,256,0,0.9999207854270935,0.62109375,1.2274174481630324,0.001552449464795743,8.765322490944527e-05,0,0,0,3.544416792
mnist,12,naive,4,0.1135,0.0390625,1.0,256,0,0.9999270439147949,0.62109375,1.2279739081859589,0.0011165000298669313,8.732668538868893e-05,0,0,0,3.549940709000005
mnist,13,naive,4,0.1135,0.0390625,1.0,256,0,0.9999350905418396,0.625,1.228625738620758,0.0008280275837748243,8.26062387204729e-05,0,0,0,3.552956083000005
mnist,14,naive,4,0.1135,0.0390625,1.0,256,0,0.9999387264251709,0.625,1.228744238615036,0.0006493615607960118,8.390870061703026e-05,0,0,0,3.559375457999998
mnist,15,naive,4,0.1135,0.3515625,1.0,256,0,0.9999358654022217,0.625,1.2289145678281783,0.0005383761645003361,8.315731065522414e-05,0,0,0,3.5650630830000054
mnist,16,naive,4,0.1135,0.0390625,1.0,256,0,0.9999428987503052,0.625,1.2291538417339325,0.0004636765895176944,7.058284791128244e-05,0,0,0,3.5551040830000034
mnist,17,naive,4,0.1135,0.0390625,1.0,256,0,0.9999476075172424,0.62109375,1.229235616326332,0.0004167092426247866,6.322827721305657e-05,0,0,0,3.5569348750000103
mnist,18,naive,4,0.1135,0.0390625,1.0,256,0,0.9999462366104126,0.625,1.2293072193861008,0.00039127280332680576,7.130365702323616e-05,0,0,0,3.564631625000004
mnist,19,naive,4,0.1135,0.0390625,1.0,256,0,0.9999464750289917,0.62890625,1.2292597860097885,0.00038404013311738874,6.999844481470063e-05,0,0,0,3.5577880829999913
