dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
svhn,-1,naive,0,0.1466656422864167,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
svhn,0,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.18413534872233867,0.0,,0,0,0,11.196956167
svhn,1,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.1588934324681759,0.0,,0,0,0,11.163013833999997
svhn,2,naive,0,0.1466656422864167,,0.0,0,256,,0.62109375,0.2054828092455864,0.0,,0,0,0,11.169526875000003
svhn,3,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.16701410934329033,0.0,,0,0,0,11.175584666999995
svhn,4,naive,0,0.1466656422864167,,0.0,0,256,,0.62109375,0.20133149698376657,0.0,,0,0,0,11.189340208999994
svhn,5,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.21415446512401104,0.0,,0,0,0,11.216376667000006
svhn,6,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.195972878113389,0.0,,0,0,0,11.185965875000008
svhn,7,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.1807103745639324,0.0,,0,0,0,11.151366917000004
svhn,8,naive,0,0.1466656422864167,,0.0,0,256,,0.62890625,0.16399128027260304,0.0,,0,0,0,11.182210708
svhn,9,naive,0,0.1466656422864167,,0.0,0,256,,0.0,0.17855205610394478,0.0,,0,0,0,11.15165191700001
svhn,10,naive,0,0.1466656422864167,,0.0,0,256,,0.62890625,0.18495470210909842,0.0,,0,0,0,11.18338970900001
svhn,11,naive,0,0.1466656422864167,,0.0,0,256,,0.62109375,0.1461406022310257,0.0,,0,0,0,11.182447458000013
svhn,12,naive,0,0.1466656422864167,,0.0,0,256,,0.62109375,0.22293132394552231,0.0,,0,0,0,11.171165375000015
svhn,13,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.18844543918967246,0.0,,0,0,0,11.192267291999997
svhn,14,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.16065041795372964,0.0,,0,0,0,11.171105124999997
svhn,15,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.15843725055456162,0.0,,0,0,0,11.196980542000006
svhn,16,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.19457934573292732,0.0,,0,0,0,11.160287084000004
svhn,17,naive,0,0.1466656422864167,,0.0,0,256,,0.62109375,0.19796075001358987,0.0,,0,0,0,11.18464212500001
svhn,18,naive,0,0.1466656422864167,,0.0,0,256,,0.625,0.1732658099383116,0.0,,0,0,0,11.181977582999991
svhn,19,naive,0,0.1466656422864167,,0.0,0,256,,0.62890625,0.18073244094848634,0.0,,0,0,0,11.208559332999982
