dataset,batch,method,seed,test_accuracy,pseudo_precision,pseudo_coverage,accepted_count,rejected_count,mean_accepted_confidence,distribution_tv,feature_centroid_drift,parameter_change,training_loss,buffer_size,buffer_replaced,buffer_total_seen,batch_seconds
cifar10,-1,replay,2,0.3127,,,0,0,,0.0,0.0,0.0,,0,0,0,0.0
cifar10,0,replay,2,0.3127,,0.0,0,256,,0.0,0.19710835814476013,0.0,,0,0,0,4.354146957999999
cifar10,1,replay,2,0.3127,,0.0,0,256,,0.0,0.16820716708898545,0.0,,0,0,0,4.323957333000001
cifar10,2,replay,2,0.3127,,0.0,0,256,,0.62109375,0.18311071284115316,0.0,,0,0,0,4.331113417000001
cifar10,3,replay,2,0.3127,,0.0,0,256,,0.0,0.18255661502480508,0.0,,0,0,0,4.328533916000001
cifar10,4,replay,2,0.3127,,0.0,0,256,,0.62109375,0.19472434297204017,0.0,,0,0,0,4.319243958000001
cifar10,5,replay,2,0.3127,,0.0,0,256,,0.0,0.20603178553283213,0.0,,0,0,0,4.343008917000002
cifar10,6,replay,2,0.3127,,0.0,0,256,,0.625,0.13748761788010597,0.0,,0,0,0,4.3317574579999985
cifar10,7,replay,2,0.3127,,0.0,0,256,,0.0,0.19740351662039757,0.0,,0,0,0,4.327966291999999
cifar10,8,replay,2,0.3127,,0.0,0,256,,0.62890625,0.15907713398337364,0.0,,0,0,0,4.344348917000005
cifar10,9,replay,2,0.3127,,0.0,0,256,,0.0,0.20425409823656082,0.0,,0,0,0,4.3229479170000005
cifar10,10,replay,2,0.3127,,0.0,0,256,,0.62890625,0.16036257818341254,0.0,,0,0,0,4.331663124999999
cifar10,11,replay,2,0.3127,,0.0,0,256,,0.62109375,0.17907653301954268,0.0,,0,0,0,4.332957875000005
cifar10,12,replay,2,0.3127,,0.0,0,256,,0.62109375,0.1788204424083233,0.0,,0,0,0,4.333608207999994
cifar10,13,replay,2,0.3127,,0.0,0,256,,0.625,0.2110381368547678,0.0,,0,0,0,4.333845332999999
cifar10,14,replay,2,0.3127,,0.0,0,256,,0.625,0.21557239145040513,0.0,,0,0,0,4.3329110409999885
cifar10,15,replay,2,0.3127,,0.0,0,256,,0.625,0.18287734016776086,0.0,,0,0,0,4.335603667000001
cifar10,16,replay,2,0.3127,,0.0,0,256,,0.625,0.1646362729370594,0.0,,0,0,0,4.3404994579999965
cifar10,17,replay,2,0.3127,,0.0,0,256,,0.62109375,0.162921242415905,0.0,,0,0,0,4.330209666999991
cifar10,18,replay,2,0.3127,,0.0,0,256,,0.625,0.19041174575686454,0.0,,0,0,0,4.327573083000004
cifar10,19,replay,2,0.3127,,0.0,0,256,,0.62890625,0.20010759234428405,0.0,,0,0,0,4.345033874999999
