batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
0,0.9877551020408163,0.9806167400881057,0.8527131782945736,0.9297029702970298,0.9562118126272913,0.8307174887892377,0.9801670146137788,0.9075875486381323,0.8531827515400411,0.9286422200198216
1,0.9897959183673469,0.9850220264317181,0.748062015503876,0.905940594059406,0.9684317718940937,0.8116591928251121,0.9676409185803758,0.877431906614786,0.8275154004106776,0.9147670961347869
2,0.9928571428571429,0.9885462555066079,0.7238372093023255,0.9287128712871288,0.9674134419551935,0.8127802690582959,0.9624217118997912,0.8618677042801557,0.8151950718685832,0.9127849355797819
3,0.9908163265306122,0.9894273127753304,0.7722868217054264,0.9603960396039604,0.9633401221995926,0.8127802690582959,0.9676409185803758,0.8375486381322957,0.8018480492813141,0.910802775024777
4,0.9887755102040816,0.9894273127753304,0.8604651162790697,0.9663366336633663,0.9755600814663951,0.875560538116592,0.9676409185803758,0.8258754863813229,0.7823408624229979,0.8632309217046581
5,0.9908163265306122,0.9894273127753304,0.8924418604651163,0.9603960396039604,0.9806517311608961,0.9181614349775785,0.9624217118997912,0.8190661478599222,0.7361396303901437,0.7433102081268583
6,0.9877551020408163,0.9850220264317181,0.9040697674418605,0.9475247524752475,0.9796334012219959,0.952914798206278,0.9634655532359081,0.8326848249027238,0.6652977412731006,0.7611496531219029
7,0.9816326530612245,0.9823788546255506,0.8934108527131783,0.9415841584158415,0.9765784114052953,0.9607623318385651,0.9686847599164927,0.867704280155642,0.6262833675564682,0.8116947472745293
8,0.9877551020408163,0.986784140969163,0.8798449612403101,0.9465346534653465,0.9653767820773931,0.9473094170403588,0.9582463465553236,0.8900778210116731,0.7833675564681725,0.8959365708622399
9,0.9857142857142858,0.9823788546255506,0.874031007751938,0.9366336633663367,0.9327902240325866,0.9103139013452914,0.9582463465553236,0.8949416342412452,0.9209445585215605,0.9286422200198216
10,0.9785714285714285,0.9770925110132158,0.8575581395348837,0.9089108910891089,0.8747454175152749,0.8811659192825112,0.941544885177453,0.877431906614786,0.9527720739219713,0.9395441030723488
11,0.9673469387755103,0.9726872246696036,0.8013565891472868,0.9544554455445544,0.8472505091649695,0.8677130044843049,0.9227557411273486,0.8453307392996109,0.9476386036960985,0.9425173439048563
12,0.9479591836734694,0.9330396475770925,0.7180232558139535,0.9871287128712871,0.9114052953156823,0.850896860986547,0.9175365344467641,0.8073929961089494,0.8542094455852156,0.9435084241823588
13,0.9591836734693877,0.9030837004405287,0.7887596899224806,0.9762376237623762,0.939918533604888,0.9540358744394619,0.9311064718162839,0.8706225680933852,0.8449691991786448,0.910802775024777
14,0.9897959183673469,0.9022026431718062,0.8449612403100775,0.9376237623762376,0.9480651731160896,0.9742152466367713,0.9175365344467641,0.9075875486381323,0.891170431211499,0.8840436075322101
15,0.9948979591836735,0.9691629955947136,0.8536821705426356,0.9237623762376238,0.9338085539714868,0.9551569506726457,0.8914405010438413,0.9066147859922179,0.8716632443531828,0.9078295341922695
16,0.9959183673469387,0.9885462555066079,0.8672480620155039,0.8891089108910891,0.960285132382892,0.9394618834080718,0.9008350730688935,0.872568093385214,0.8203285420944558,0.8979187314172448
17,0.9938775510204082,0.9903083700440528,0.872093023255814,0.9128712871287129,0.9663951120162932,0.9181614349775785,0.907098121085595,0.8589494163424124,0.8223819301848049,0.8622398414271556
18,0.9908163265306122,0.9876651982378855,0.8798449612403101,0.9534653465346534,0.9572301425661914,0.874439461883408,0.9405010438413361,0.8842412451361867,0.8819301848049281,0.8543111992071358
19,0.9877551020408163,0.9859030837004406,0.8798449612403101,0.9643564356435643,0.9236252545824847,0.8699551569506726,0.9551148225469729,0.9017509727626459,0.9034907597535934,0.9028741328047571
