batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9908163265306122,0.9806167400881057,0.9050387596899225,0.9405940594059405,0.8584521384928717,0.9069506726457399,0.9561586638830898,0.8929961089494164,0.8429158110882957,0.9534192269573836
0,0.9938775510204082,0.9850220264317181,0.9273255813953488,0.8326732673267326,0.9409368635437881,0.9204035874439462,0.9488517745302714,0.9328793774319066,0.8223819301848049,0.8344895936570862
1,0.9979591836734694,0.9894273127753304,0.9292635658914729,0.7376237623762376,0.9490835030549898,0.905829596412556,0.9311064718162839,0.9367704280155642,0.7823408624229979,0.5946481665014867
2,0.9979591836734694,0.9894273127753304,0.936046511627907,0.7574257425742574,0.9358452138492872,0.9002242152466368,0.9112734864300627,0.9299610894941635,0.795687885010267,0.5084241823587711
3,0.996938775510204,0.9885462555066079,0.9602713178294574,0.8792079207920792,0.9429735234215886,0.9159192825112108,0.9206680584551148,0.9299610894941635,0.8254620123203286,0.5163528245787908
4,0.9918367346938776,0.9859030837004406,0.9689922480620154,0.9415841584158415,0.9531568228105907,0.9573991031390134,0.9217118997912317,0.919260700389105,0.7792607802874744,0.578790882061447
5,0.9928571428571429,0.986784140969163,0.9544573643410853,0.9396039603960396,0.9735234215885947,0.9831838565022422,0.8914405010438413,0.8978599221789884,0.5831622176591376,0.43508424182358774
6,0.9887755102040816,0.9850220264317181,0.9428294573643411,0.9396039603960396,0.9745417515274949,0.9809417040358744,0.930062630480167,0.8959143968871596,0.4917864476386037,0.41625371655104065
7,0.9857142857142858,0.9850220264317181,0.9244186046511628,0.9386138613861386,0.9745417515274949,0.976457399103139,0.9519832985386222,0.933852140077821,0.4075975359342916,0.35678889990089196
8,0.9795918367346939,0.9841409691629956,0.9166666666666666,0.9386138613861386,0.9663951120162932,0.9742152466367713,0.9613778705636743,0.9396887159533074,0.502053388090349,0.423191278493558
9,0.9683673469387755,0.9814977973568282,0.9176356589147286,0.9257425742574258,0.9541751527494908,0.9753363228699552,0.9665970772442589,0.938715953307393,0.6190965092402464,0.5242814667988107
10,0.9846938775510204,0.9850220264317181,0.9224806201550387,0.9138613861386139,0.9704684317718941,0.9585201793721974,0.9686847599164927,0.9367704280155642,0.768993839835729,0.4192269573835481
11,0.9897959183673469,0.9876651982378855,0.9331395348837209,0.9425742574257425,0.9765784114052953,0.9237668161434978,0.9624217118997912,0.9299610894941635,0.8028747433264887,0.2804757185332012
12,0.9857142857142858,0.9894273127753304,0.935077519379845,0.9613861386138614,0.9775967413441955,0.8822869955156951,0.9603340292275574,0.9348249027237354,0.8100616016427105,0.1774033696729435
13,0.9846938775510204,0.9903083700440528,0.9331395348837209,0.9534653465346534,0.9745417515274949,0.9136771300448431,0.9582463465553236,0.9464980544747081,0.813141683778234,0.09910802775024777
14,0.9836734693877551,0.9894273127753304,0.9118217054263565,0.9217821782178218,0.9714867617107943,0.9405829596412556,0.9519832985386222,0.9562256809338522,0.8542094455852156,0.06045589692765114
15,0.986734693877551,0.986784140969163,0.8798449612403101,0.8752475247524752,0.9725050916496945,0.9248878923766816,0.94258872651357,0.9630350194552529,0.8993839835728953,0.013875123885034688
16,0.9846938775510204,0.9797356828193833,0.8972868217054264,0.808910891089109,0.9816700610997964,0.8878923766816144,0.9436325678496869,0.9416342412451362,0.9250513347022588,0.0019821605550049554
17,0.9816326530612245,0.9779735682819384,0.9118217054263565,0.8594059405940594,0.9816700610997964,0.8968609865470852,0.9509394572025052,0.9357976653696498,0.9055441478439425,0.0009910802775024777
18,0.9755102040816327,0.9806167400881057,0.9040697674418605,0.8891089108910891,0.9786150712830958,0.9159192825112108,0.9707724425887265,0.9357976653696498,0.8747433264887063,0.0009910802775024777
19,0.9642857142857143,0.9841409691629956,0.8953488372093024,0.9108910891089109,0.9755600814663951,0.9192825112107623,0.9801670146137788,0.9416342412451362,0.8223819301848049,0.0019821605550049554
