batch,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
-1,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
0,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
1,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
2,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
3,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
4,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
5,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
6,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
7,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
8,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
9,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
10,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
11,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
12,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
13,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
14,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
15,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
16,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
17,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
18,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
19,0.9785714285714285,0.9841409691629956,0.9137596899224806,0.9237623762376238,0.9276985743380856,0.8688340807174888,0.975991649269311,0.9348249027237354,0.8716632443531828,0.9197224975222993
